Date,Consumption [kW],Production [kW],Always on [kW],Import [kW],Export [kW]
2024-09-04 09:45:00,"67,373","4,339","11,025","63,034",0
2024-09-04 09:30:00,"74,776","4,092","11,025","70,684",0
2024-09-04 09:15:00,"79,976","2,895","11,025","77,082",0
2024-09-04 09:00:00,"77,327","1,573","11,025","75,753",0
2024-09-04 08:45:00,"87,484","1,155","11,025","86,329",0
2024-09-04 08:30:00,"77,217","1,018","11,025","76,199",0
2024-09-04 08:15:00,"89,603","0,94","11,025","88,663",0
2024-09-04 08:00:00,"86,766","0,719","11,025","86,047",0
2024-09-04 07:45:00,"68,81","0,457","11,009","68,354",0
2024-09-04 07:30:00,"53,722","0,492","11,009","53,23",0
2024-09-04 07:15:00,"27,998","0,177","11,009","27,821",0
2024-09-04 07:00:00,"24,947","-0,001","11,009","24,948",0
2024-09-04 06:45:00,"17,365","-0,006","11,005","17,371",0
2024-09-04 06:30:00,"16,865","-0,008","11,005","16,873",0
2024-09-04 06:15:00,"15,318","-0,008","11,005","15,326",0
2024-09-04 06:00:00,"17,335","-0,008","11,005","17,343",0
2024-09-04 05:45:00,"15,868","-0,008","11,005","15,876",0
2024-09-04 05:30:00,"13,187","-0,008","11,005","13,195",0
2024-09-04 05:15:00,"12,65","-0,008","11,005","12,659",0
2024-09-04 05:00:00,"12,691","-0,008","11,005","12,699",0
2024-09-04 04:45:00,"12,613","-0,008","11,005","12,622",0
2024-09-04 04:30:00,"12,551","-0,008","11,005","12,559",0
2024-09-04 04:15:00,"13,493","-0,008","11,005","13,501",0
2024-09-04 04:00:00,"13,421","-0,008","11,005","13,43",0
2024-09-04 03:45:00,"12,96","-0,008","11,005","12,969",0
2024-09-04 03:30:00,"12,965","-0,008","11,005","12,974",0
2024-09-04 03:15:00,"12,68","-0,008","11,005","12,688",0
2024-09-04 03:00:00,"12,857","-0,008","11,005","12,865",0
2024-09-04 02:45:00,"12,707","-0,008","11,005","12,716",0
2024-09-04 02:30:00,"12,883","-0,008","11,005","12,892",0
2024-09-04 02:15:00,"13,735","-0,008","11,005","13,744",0
2024-09-04 02:00:00,"12,63","-0,008","11,005","12,639",0
2024-09-04 01:45:00,"12,83","-0,008","11,005","12,838",0
2024-09-04 01:30:00,"12,632","-0,008","11,005","12,64",0
2024-09-04 01:15:00,"14,469","-0,008","11,005","14,478",0
2024-09-04 01:00:00,"13,107","-0,008","11,005","13,115",0
2024-09-04 00:45:00,"13,13","-0,008","11,005","13,138",0
2024-09-04 00:30:00,"14,667","-0,008","11,005","14,676",0
2024-09-04 00:15:00,"13,217","-0,008","11,005","13,225",0
2024-09-04 00:00:00,"14,261","-0,008","11,005","14,269",0
2024-09-03 23:45:00,"12,81","-0,008","11,005","12,819",0
2024-09-03 23:30:00,"13,893","-0,008","11,005","13,901",0
2024-09-03 23:15:00,"12,79","-0,008","11,005","12,798",0
2024-09-03 23:00:00,"14,14","-0,008","11,005","14,148",0
2024-09-03 22:45:00,"13,412","-0,008","11,005","13,42",0
2024-09-03 22:30:00,"13,197","-0,008","11,005","13,205",0
2024-09-03 22:15:00,"13,957","-0,008","11,005","13,965",0
2024-09-03 22:00:00,"13,477","-0,008","11,005","13,485",0
2024-09-03 21:45:00,"14,383","-0,008","11,005","14,391",0
2024-09-03 21:30:00,"12,964","-0,008","11,005","12,972",0
2024-09-03 21:15:00,"13,672","-0,008","11,005","13,681",0
2024-09-03 21:00:00,"14,494","-0,008","11,005","14,502",0
2024-09-03 20:45:00,"13,587","-0,01","11,005","13,597",0
2024-09-03 20:30:00,"14,352","-0,01","11,005","14,363",0
2024-09-03 20:15:00,"13,755","0,092","11,005","13,663",0
2024-09-03 20:00:00,"14,688","0,043","11,005","14,645",0
2024-09-03 19:45:00,"13,494","0,208","11,005","13,286",0
2024-09-03 19:30:00,"14,375","0,323","11,005","14,052",0
2024-09-03 19:15:00,"14,448","0,111","11,005","14,337",0
2024-09-03 19:00:00,"15,251","0,671","11,005","14,58",0
2024-09-03 18:45:00,"14,564","0,716","11,005","13,848",0
2024-09-03 18:30:00,"14,83","1,104","11,005","13,727",0
2024-09-03 18:15:00,"18,438","2,22","11,005","16,218",0
2024-09-03 18:00:00,"16,978","4,038","11,005","12,94",0
2024-09-03 17:45:00,"19,49","3,817","11,005","15,673",0
2024-09-03 17:30:00,"20,851","2,705","11,005","18,147",0
2024-09-03 17:15:00,"23,479","0,695","11,005","22,784",0
2024-09-03 17:00:00,"23,728","1,449","11,005","22,279",0
2024-09-03 16:45:00,"25,889","2,888","11,005","23,001",0
2024-09-03 16:30:00,"27,104","5,218","11,005","21,886",0
2024-09-03 16:15:00,"27,72","5,613","11,005","22,107",0
2024-09-03 16:00:00,"31,484","9,389","11,005","22,095",0
2024-09-03 15:45:00,"37,74","14,984","11,005","22,756",0
2024-09-03 15:30:00,"33,641","14,866","11,005","18,775",0
2024-09-03 15:15:00,"33,233","17,639","11,005","15,593",0
2024-09-03 15:00:00,"31,98","18,904","11,005","13,077",0
2024-09-03 14:45:00,"36,656","12,309","11,005","24,347",0
2024-09-03 14:30:00,"40,259","10,405","11,005","29,854",0
2024-09-03 14:15:00,"42,228","8,816","11,005","33,412",0
2024-09-03 14:00:00,"43,235","6,824","11,005","36,411",0
2024-09-03 13:45:00,"51,441","6,685","11,005","44,756",0
2024-09-03 13:30:00,"45,502","5,217","11,005","40,284",0
2024-09-03 13:15:00,"43,17","6,874","11,005","36,296",0
2024-09-03 13:00:00,"41,06","7,488","11,005","33,572",0
2024-09-03 12:45:00,"44,84","8,507","11,005","36,334",0
2024-09-03 12:30:00,"40,788","10,291","11,005","30,497",0
2024-09-03 12:15:00,"53,532","8,619","11,005","44,913",0
2024-09-03 12:00:00,"62,442","6,223","11,005","56,219",0
2024-09-03 11:45:00,"65,015","10,35","11,005","54,665",0
2024-09-03 11:30:00,"74,034","13,783","11,005","60,252",0
2024-09-03 11:15:00,"72,879","8,769","11,005","64,11",0
2024-09-03 11:00:00,"76,634","8,684","11,005","67,95",0
2024-09-03 10:45:00,"65,957","7,232","11,005","58,725",0
2024-09-03 10:30:00,"78,549","6,588","11,005","71,961",0
2024-09-03 10:15:00,"76,818","5,828","11,005","70,989",0
2024-09-03 10:00:00,"85,843","4,991","11,005","80,852",0
2024-09-03 09:45:00,"90,544","6,196","11,005","84,348",0
2024-09-03 09:30:00,"79,101","4,6","11,005","74,501",0
2024-09-03 09:15:00,"84,283","3,52","11,005","80,763",0
2024-09-03 09:00:00,"80,089","3,476","11,005","76,613",0
2024-09-03 08:45:00,"77,588","2,891","11,005","74,697",0
2024-09-03 08:30:00,"88,005","3,15","11,005","84,856",0
2024-09-03 08:15:00,"81,117","1,993","11,005","79,124",0
2024-09-03 08:00:00,"78,26","1,419","11,005","76,841",0
2024-09-03 07:45:00,"65,324","0,83","11,004","64,494",0
2024-09-03 07:30:00,"50,104","0,449","11,004","49,655",0
2024-09-03 07:15:00,"48,484","0,376","11,004","48,108",0
2024-09-03 07:00:00,"27,91","0,13","11,004","27,78",0
2024-09-03 06:45:00,"28,725","0,008","11,004","28,718",0
2024-09-03 06:30:00,"29,677","-0,007","11,004","29,684",0
2024-09-03 06:15:00,"22,039","-0,008","11,004","22,047",0
2024-09-03 06:00:00,"15,97","-0,008","11,004","15,978",0
2024-09-03 05:45:00,"14,751","-0,008","11,004","14,759",0
2024-09-03 05:30:00,"11,713","-0,008","11,004","11,721",0
2024-09-03 05:15:00,"11,567","-0,008","11,004","11,575",0
2024-09-03 05:00:00,"11,697","-0,008","11,004","11,705",0
2024-09-03 04:45:00,"11,494","-0,008","11,004","11,503",0
2024-09-03 04:30:00,"11,693","-0,008","11,004","11,701",0
2024-09-03 04:15:00,"11,715","-0,008","11,004","11,723",0
2024-09-03 04:00:00,"11,754","-0,008","11,004","11,762",0
2024-09-03 03:45:00,"11,697","-0,008","11,004","11,705",0
2024-09-03 03:30:00,"11,698","-0,008","11,004","11,706",0
2024-09-03 03:15:00,"11,722","-0,008","11,004","11,73",0
2024-09-03 03:00:00,"11,784","-0,008","11,004","11,792",0
2024-09-03 02:45:00,"11,58","-0,008","11,004","11,588",0
2024-09-03 02:30:00,"11,837","-0,008","11,004","11,845",0
2024-09-03 02:15:00,"12,121","-0,008","11,004","12,129",0
2024-09-03 02:00:00,"11,802","-0,008","11,004","11,81",0
2024-09-03 01:45:00,"11,848","-0,008","11,004","11,856",0
2024-09-03 01:30:00,"11,833","-0,008","11,004","11,841",0
2024-09-03 01:15:00,"11,979","-0,008","11,004","11,987",0
2024-09-03 01:00:00,"11,958","-0,008","11,004","11,966",0
2024-09-03 00:45:00,"12,231","-0,008","11,004","12,239",0
2024-09-03 00:30:00,"12,065","-0,008","11,004","12,073",0
2024-09-03 00:15:00,"11,988","-0,008","11,004","11,996",0
2024-09-03 00:00:00,"12,212","-0,008","11,004","12,22",0
2024-09-02 23:45:00,"11,736","-0,008","11,004","11,744",0
2024-09-02 23:30:00,"11,846","-0,008","11,004","11,854",0
2024-09-02 23:15:00,"12,075","-0,008","11,004","12,083",0
2024-09-02 23:00:00,"12,054","-0,008","11,004","12,062",0
2024-09-02 22:45:00,"11,871","-0,008","11,004","11,879",0
2024-09-02 22:30:00,"11,924","-0,008","11,004","11,932",0
2024-09-02 22:15:00,"11,801","-0,008","11,004","11,809",0
2024-09-02 22:00:00,"11,968","-0,008","11,004","11,976",0
2024-09-02 21:45:00,"11,956","-0,008","11,004","11,964",0
2024-09-02 21:30:00,"12,66","-0,008","11,004","12,668",0
2024-09-02 21:15:00,"12,211","-0,008","11,004","12,219",0
2024-09-02 21:00:00,"11,841","-0,008","11,004","11,85",0
2024-09-02 20:45:00,"12,127","-0,01","11,004","12,137",0
2024-09-02 20:30:00,"12,311","-0,006","11,004","12,317",0
2024-09-02 20:15:00,"12,002","0,085","11,004","11,917",0
2024-09-02 20:00:00,"12,145","0,346","11,004","11,8",0
2024-09-02 19:45:00,"11,872","0,791","11,004","11,081",0
2024-09-02 19:30:00,"12,152","1,195","11,004","10,957",0
2024-09-02 19:15:00,"12,349","1,21","11,004","11,139",0
2024-09-02 19:00:00,"12,446","1,827","11,004","10,619",0
2024-09-02 18:45:00,"12,556","2,747","11,004","9,809",0
2024-09-02 18:30:00,"12,663","1,893","11,004","10,77",0
2024-09-02 18:15:00,"12,507","1,91","11,004","10,598",0
2024-09-02 18:00:00,"13,184","2,846","11,004","10,337",0
2024-09-02 17:45:00,"13,516","5,59","11,004","7,926",0
2024-09-02 17:30:00,"20,41","7,107","11,004","13,304",0
2024-09-02 17:15:00,"21,166","6,236","11,004","14,93",0
2024-09-02 17:00:00,"22,653","6,359","11,004","16,295",0
2024-09-02 16:45:00,"22,936","4,859","10,982","18,077",0
2024-09-02 16:30:00,"24,49","6,451","10,982","18,039",0
2024-09-02 16:15:00,"25,699","8,112","10,982","17,587",0
2024-09-02 16:00:00,"25,456","7,442","10,982","18,014",0
2024-09-02 15:45:00,"26,6","9,89","8,424","16,709",0
2024-09-02 15:30:00,"27,865","11,73","8,41","16,135",0
2024-09-02 15:15:00,"27,4","12,562","8,41","14,837",0
2024-09-02 15:00:00,"29,829","11,565","8,41","18,264",0
2024-09-02 14:45:00,"32,117","21,351","8,41","10,924","0,158"
2024-09-02 14:30:00,"34,703","21,043","8,41","13,675","0,015"
2024-09-02 14:15:00,"30,916","13,603","8,41","17,312",0
2024-09-02 14:00:00,"31,838","21,257","8,41","10,581",0
2024-09-02 13:45:00,"38,422","20,642","8,41","17,781",0
2024-09-02 13:30:00,"33,489","15,844","8,41","17,646",0
2024-09-02 13:15:00,"30,259","23,199","8,41","7,073","0,013"
2024-09-02 13:00:00,"28,634","16,813","8,41","12,047","0,227"
2024-09-02 12:45:00,"29,379","17,712","8,41","11,76","0,093"
2024-09-02 12:30:00,"41,289","16,789","8,41","24,5",0
2024-09-02 12:15:00,"43,233","16,293","8,41","26,94",0
2024-09-02 12:00:00,"45,062","18,662","8,41","26,399",0
2024-09-02 11:45:00,"44,23","21,059","8,41","23,171",0
2024-09-02 11:30:00,"57,328","19,324","8,41","38,005",0
2024-09-02 11:15:00,"65,582","17,448","8,41","48,133",0
2024-09-02 11:00:00,"65,94","16,263","8,41","49,677",0
2024-09-02 10:45:00,"67,144","15,358","8,41","51,786",0
2024-09-02 10:30:00,"69,779","14,177","8,41","55,602",0
2024-09-02 10:15:00,"76,911","13,469","8,41","63,442",0
2024-09-02 10:00:00,"73,834","12,358","8,41","61,477",0
2024-09-02 09:45:00,"73,751","9,934","8,41","63,817",0
2024-09-02 09:30:00,"63,443","9,636","8,41","53,806",0
2024-09-02 09:15:00,"61,176","8,426","8,41","52,749",0
2024-09-02 09:00:00,"57,081","6,98","8,41","50,101",0
2024-09-02 08:45:00,"58,512","6,193","8,41","52,319",0
2024-09-02 08:30:00,"52,801","4,86","8,41","47,942",0
2024-09-02 08:15:00,"46,451","4,012","8,41","42,439",0
2024-09-02 08:00:00,"47,443","2,361","8,41","45,082",0
2024-09-02 07:45:00,"44,503","1,546","8,41","42,957",0
2024-09-02 07:30:00,"32,129","0,931","8,41","31,197",0
2024-09-02 07:15:00,"14,264","0,685","8,41","13,579",0
2024-09-02 07:00:00,"12,593","0,278","8,41","12,315",0
2024-09-02 06:45:00,"11,72","0,025","8,41","11,695",0
2024-09-02 06:30:00,"11,571","-0,007","8,41","11,578",0
2024-09-02 06:15:00,"11,957","-0,008","8,41","11,965",0
2024-09-02 06:00:00,"12,355","-0,008","8,41","12,363",0
2024-09-02 05:45:00,"11,977","-0,008","8,41","11,985",0
2024-09-02 05:30:00,"11,715","-0,008","8,41","11,723",0
2024-09-02 05:15:00,"11,764","-0,008","8,41","11,772",0
2024-09-02 05:00:00,"11,65","-0,008","8,41","11,658",0
2024-09-02 04:45:00,"11,507","-0,008","8,41","11,515",0
2024-09-02 04:30:00,"11,569","-0,008","8,41","11,577",0
2024-09-02 04:15:00,"11,518","-0,008","8,41","11,526",0
2024-09-02 04:00:00,"11,728","-0,008","8,41","11,736",0
2024-09-02 03:45:00,"11,655","-0,008","8,41","11,663",0
2024-09-02 03:30:00,"11,673","-0,008","8,41","11,681",0
2024-09-02 03:15:00,"11,659","-0,008","8,41","11,667",0
2024-09-02 03:00:00,"11,707","-0,008","8,41","11,715",0
2024-09-02 02:45:00,"11,644","-0,008","8,41","11,652",0
2024-09-02 02:30:00,"11,48","-0,008","8,41","11,488",0
2024-09-02 02:15:00,"11,816","-0,008","8,41","11,824",0
2024-09-02 02:00:00,"11,502","-0,008","8,41","11,51",0
2024-09-02 01:45:00,"12,111","-0,008","8,41","12,119",0
2024-09-02 01:30:00,"11,897","-0,008","8,41","11,905",0
2024-09-02 01:15:00,"11,6","-0,008","8,41","11,608",0
2024-09-02 01:00:00,"12,034","-0,008","8,41","12,042",0
2024-09-02 00:45:00,"12,171","-0,008","8,41","12,179",0
2024-09-02 00:30:00,"12,096","-0,008","8,41","12,105",0
2024-09-02 00:15:00,"12,29","-0,008","8,41","12,298",0
2024-09-02 00:00:00,"11,867","-0,008","8,41","11,875",0
2024-09-01 23:45:00,"11,794","-0,008","8,41","11,802",0
2024-09-01 23:30:00,"11,718","-0,008","8,41","11,726",0
2024-09-01 23:15:00,"11,843","-0,008","8,41","11,851",0
2024-09-01 23:00:00,"11,899","-0,008","8,41","11,907",0
2024-09-01 22:45:00,"12,04","-0,008","8,41","12,049",0
2024-09-01 22:30:00,"11,975","-0,008","8,41","11,983",0
2024-09-01 22:15:00,"11,961","-0,008","8,41","11,969",0
2024-09-01 22:00:00,"12,036","-0,008","8,41","12,044",0
2024-09-01 21:45:00,"11,93","-0,008","8,41","11,938",0
2024-09-01 21:30:00,"12,719","-0,008","8,41","12,727",0
2024-09-01 21:15:00,"12,339","-0,008","8,41","12,347",0
2024-09-01 21:00:00,"12,404","-0,009","8,41","12,413",0
2024-09-01 20:45:00,"12,426","-0,01","8,41","12,436",0
2024-09-01 20:30:00,"12,703","-0,006","8,41","12,709",0
2024-09-01 20:15:00,"23,516","0,032","8,41","23,484",0
2024-09-01 20:00:00,"23,727","0,189","8,41","23,538",0
2024-09-01 19:45:00,"23,461","0,467","8,41","22,994",0
2024-09-01 19:30:00,"23,545","0,892","8,41","22,653",0
2024-09-01 19:15:00,"23,546","1,232","8,41","22,314",0
2024-09-01 19:00:00,"23,537","1,468","8,41","22,069",0
2024-09-01 18:45:00,"23,459","3,05","8,41","20,409",0
2024-09-01 18:30:00,"17,043","4,428","8,41","12,614",0
2024-09-01 18:15:00,"12,493","6,318","8,41","6,175",0
2024-09-01 18:00:00,"12,49","8,039","8,41","4,451",0
2024-09-01 17:45:00,"12,497","9,437","8,41","3,06",0
2024-09-01 17:30:00,"12,461","10,798","8,41","1,662",0
2024-09-01 17:15:00,"12,517","11,135","8,41","1,382",0
2024-09-01 17:00:00,"12,601","11,969","8,41","0,873","0,242"
2024-09-01 16:45:00,"13,187","13,775","8,41","0,394","0,982"
2024-09-01 16:30:00,"12,661","15,755","8,41",0,"3,094"
2024-09-01 16:15:00,"12,625","16,685","8,41",0,"4,06"
2024-09-01 16:00:00,"12,609","17,612","8,41",0,"5,003"
2024-09-01 15:45:00,"12,528","18,218","8,41",0,"5,691"
2024-09-01 15:30:00,"12,489","18,968","8,41",0,"6,479"
2024-09-01 15:15:00,"12,512","19,419","8,41",0,"6,907"
2024-09-01 15:00:00,"12,502","19,122","8,41",0,"6,62"
2024-09-01 14:45:00,"12,374","20,358","8,41",0,"7,984"
2024-09-01 14:30:00,"12,525","21,222","8,41",0,"8,696"
2024-09-01 14:15:00,"12,434","20,939","8,41",0,"8,505"
2024-09-01 14:00:00,"12,501","21,652","8,41",0,"9,151"
2024-09-01 13:45:00,"12,426","21,596","8,41",0,"9,17"
2024-09-01 13:30:00,"12,616","21,248","8,41",0,"8,632"
2024-09-01 13:15:00,"12,604","20,728","8,41",0,"8,124"
2024-09-01 13:00:00,"12,356","20,987","8,41",0,"8,631"
2024-09-01 12:45:00,"12,314","20,506","8,41",0,"8,192"
2024-09-01 12:30:00,"12,672","20,175","8,41",0,"7,504"
2024-09-01 12:15:00,"12,14","19,236","8,41",0,"7,095"
2024-09-01 12:00:00,"12,195","18,635","8,41",0,"6,44"
2024-09-01 11:45:00,"12,568","18,4","8,41",0,"5,832"
2024-09-01 11:30:00,"12,605","17,671","8,41",0,"5,065"
2024-09-01 11:15:00,"12,339","16,409","8,41",0,"4,07"
2024-09-01 11:00:00,"12,371","15,491","8,41",0,"3,12"
2024-09-01 10:45:00,"12,311","14,324","8,41",0,"2,013"
2024-09-01 10:30:00,"12,239","13,87","8,41","0,002","1,632"
2024-09-01 10:15:00,"12,164","13,334","8,41","0,296","1,467"
2024-09-01 10:00:00,"11,99","11,357","8,41","1,081","0,448"
2024-09-01 09:45:00,"11,888","10,676","8,41","1,243","0,031"
2024-09-01 09:30:00,"11,942","9,94","8,41","2,003",0
2024-09-01 09:15:00,"11,958","7,494","8,41","4,465",0
2024-09-01 09:00:00,"11,755","7,369","8,41","4,386",0
2024-09-01 08:45:00,"11,813","9,236","8,41","2,577",0
2024-09-01 08:30:00,"11,696","8,08","8,41","3,615",0
2024-09-01 08:15:00,"12,188","5,149","8,41","7,039",0
2024-09-01 08:00:00,"11,661","2,283","8,41","9,378",0
2024-09-01 07:45:00,"11,634","1,283","8,41","10,35",0
2024-09-01 07:30:00,"11,6","0,786","8,41","10,813",0
2024-09-01 07:15:00,"11,555","0,422","8,41","11,134",0
2024-09-01 07:00:00,"11,57","0,142","8,41","11,428",0
2024-09-01 06:45:00,"11,542","0,01","8,41","11,532",0
2024-09-01 06:30:00,"11,654","-0,006","8,41","11,661",0
2024-09-01 06:15:00,"11,684","-0,008","8,41","11,692",0
2024-09-01 06:00:00,"11,925","-0,008","8,41","11,933",0
2024-09-01 05:45:00,"11,759","-0,008","8,41","11,767",0
2024-09-01 05:30:00,"11,598","-0,008","8,41","11,606",0
2024-09-01 05:15:00,"11,623","-0,008","8,41","11,631",0
2024-09-01 05:00:00,"11,649","-0,008","8,41","11,657",0
2024-09-01 04:45:00,"11,817","-0,008","8,41","11,825",0
2024-09-01 04:30:00,"11,626","-0,008","8,41","11,634",0
2024-09-01 04:15:00,"11,744","-0,008","8,41","11,752",0
2024-09-01 04:00:00,"12,137","-0,008","8,41","12,145",0
2024-09-01 03:45:00,"11,629","-0,008","8,41","11,637",0
2024-09-01 03:30:00,"11,748","-0,008","8,41","11,756",0
2024-09-01 03:15:00,"11,561","-0,008","8,41","11,568",0
2024-09-01 03:00:00,"11,827","-0,008","8,41","11,835",0
2024-09-01 02:45:00,"11,547","-0,008","8,41","11,555",0
2024-09-01 02:30:00,"11,737","-0,008","8,41","11,745",0
2024-09-01 02:15:00,"11,691","-0,008","8,41","11,699",0
2024-09-01 02:00:00,"11,712","-0,008","8,41","11,72",0
2024-09-01 01:45:00,"11,802","-0,008","8,41","11,81",0
2024-09-01 01:30:00,"11,814","-0,008","8,41","11,821",0
2024-09-01 01:15:00,"11,798","-0,008","8,41","11,805",0
2024-09-01 01:00:00,"11,73","-0,008","8,41","11,738",0
2024-09-01 00:45:00,"11,863","-0,008","8,41","11,871",0
2024-09-01 00:30:00,"11,768","-0,008","8,41","11,776",0
2024-09-01 00:15:00,"11,909","-0,008","8,41","11,917",0
2024-09-01 00:00:00,"11,884","-0,008","8,41","11,892",0
2024-08-31 23:45:00,"12,324","-0,008","8,41","12,332",0
2024-08-31 23:30:00,"11,882","-0,008","8,41","11,89",0
2024-08-31 23:15:00,"11,861","-0,008","8,41","11,869",0
2024-08-31 23:00:00,"11,907","-0,008","8,41","11,915",0
2024-08-31 22:45:00,"11,835","-0,008","8,41","11,843",0
2024-08-31 22:30:00,"11,832","-0,008","8,41","11,84",0
2024-08-31 22:15:00,"11,692","-0,008","8,41","11,7",0
2024-08-31 22:00:00,"11,989","-0,008","8,41","11,997",0
2024-08-31 21:45:00,"11,888","-0,008","8,41","11,896",0
2024-08-31 21:30:00,"12,153","-0,008","8,41","12,161",0
2024-08-31 21:15:00,"12,129","-0,008","8,41","12,137",0
2024-08-31 21:00:00,"11,874","-0,009","8,41","11,883",0
2024-08-31 20:45:00,"12,138","-0,009","8,41","12,147",0
2024-08-31 20:30:00,"11,944","-0,005","8,41","11,95",0
2024-08-31 20:15:00,"12,15","0,102","8,41","12,047",0
2024-08-31 20:00:00,"11,979","0,352","8,41","11,628",0
2024-08-31 19:45:00,"12,077","0,57","8,41","11,507",0
2024-08-31 19:30:00,"11,944","0,658","8,41","11,286",0
2024-08-31 19:15:00,"11,733","0,869","8,41","10,864",0
2024-08-31 19:00:00,"11,817","1,593","8,41","10,224",0
2024-08-31 18:45:00,"11,871","3,624","8,41","8,247",0
2024-08-31 18:30:00,"11,844","6,241","8,41","5,603",0
2024-08-31 18:15:00,"11,864","7,252","8,41","4,612",0
2024-08-31 18:00:00,"11,898","6,526","8,41","5,372",0
2024-08-31 17:45:00,"11,852","8,174","8,41","3,677",0
2024-08-31 17:30:00,"11,952","11,101","8,41","0,933","0,081"
2024-08-31 17:15:00,"11,981","12,255","8,41","0,22","0,494"
2024-08-31 17:00:00,"12,093","14,336","8,41","0,243","2,487"
2024-08-31 16:45:00,"11,891","14,703","8,41","0,087","2,898"
2024-08-31 16:30:00,"11,857","10,101","8,41","1,854","0,098"
2024-08-31 16:15:00,"12,025","9,821","8,41","3,271","1,067"
2024-08-31 16:00:00,"11,966","17,76","8,41",0,"5,795"
2024-08-31 15:45:00,"11,915","18,996","10,975",0,"7,081"
2024-08-31 15:30:00,"12,318","19,991","10,989",0,"7,673"
2024-08-31 15:15:00,"12,084","20,743","10,989",0,"8,659"
2024-08-31 15:00:00,"11,977","21,156","10,989",0,"9,178"
2024-08-31 14:45:00,"12,107","21,084","10,989",0,"8,977"
2024-08-31 14:30:00,"11,965","20,519","10,989",0,"8,554"
2024-08-31 14:15:00,"11,886","18,011","10,989","0,055","6,18"
2024-08-31 14:00:00,"12,167","21,486","10,989",0,"9,319"
2024-08-31 13:45:00,"12,142","22,38","10,989",0,"10,238"
2024-08-31 13:30:00,"12,007","22,535","10,989",0,"10,528"
2024-08-31 13:15:00,"11,914","22,3","10,989",0,"10,387"
2024-08-31 13:00:00,"12,097","22,088","10,989",0,"9,992"
2024-08-31 12:45:00,"12,215","21,854","10,989",0,"9,64"
2024-08-31 12:30:00,"11,891","21,582","10,989",0,"9,691"
2024-08-31 12:15:00,"11,899","21,367","10,989",0,"9,468"
2024-08-31 12:00:00,"12,376","20,691","10,989",0,"8,315"
2024-08-31 11:45:00,"12,111","19,728","10,989","0,007","7,625"
2024-08-31 11:30:00,"12,005","18,9","10,989","0,045","6,94"
2024-08-31 11:15:00,"12,939","16,785","10,989","0,285","4,132"
2024-08-31 11:00:00,"12,508","17,143","10,989","0,032","4,667"
2024-08-31 10:45:00,"12,045","16,2","10,989",0,"4,155"
2024-08-31 10:30:00,"11,812","15,095","10,989",0,"3,284"
2024-08-31 10:15:00,"12,11","13,738","10,989","0,005","1,634"
2024-08-31 10:00:00,"12,258","11,987","10,989","0,427","0,156"
2024-08-31 09:45:00,"11,806","10,694","10,989","1,115","0,003"
2024-08-31 09:30:00,"11,918","9,349","10,989","2,569",0
2024-08-31 09:15:00,"12,041","8,18","10,989","3,861",0
2024-08-31 09:00:00,"11,763","7,477","10,989","4,285",0
2024-08-31 08:45:00,"11,823","6,554","10,989","5,269",0
2024-08-31 08:30:00,"11,678","5,756","10,989","5,922",0
2024-08-31 08:15:00,"11,891","4,73","10,989","7,161",0
2024-08-31 08:00:00,"11,949","3,3","10,989","8,65",0
2024-08-31 07:45:00,"11,768","2,087","10,989","9,681",0
2024-08-31 07:30:00,"11,929","1,264","10,989","10,665",0
2024-08-31 07:15:00,"11,751","0,709","10,989","11,042",0
2024-08-31 07:00:00,"12,457","0,237","10,989","12,22",0
2024-08-31 06:45:00,"11,848","0,019","10,989","11,829",0
2024-08-31 06:30:00,"11,973","-0,006","10,989","11,979",0
2024-08-31 06:15:00,"12,095","-0,008","10,989","12,103",0
2024-08-31 06:00:00,"12,029","-0,008","10,989","12,037",0
2024-08-31 05:45:00,"12,244","-0,008","10,989","12,253",0
2024-08-31 05:30:00,"11,74","-0,008","10,989","11,749",0
2024-08-31 05:15:00,"11,894","-0,008","10,989","11,902",0
2024-08-31 05:00:00,"11,784","-0,008","10,989","11,792",0
2024-08-31 04:45:00,"11,931","-0,008","10,989","11,939",0
2024-08-31 04:30:00,"12,007","-0,008","10,989","12,015",0
2024-08-31 04:15:00,"11,739","-0,008","10,989","11,747",0
2024-08-31 04:00:00,"11,873","-0,008","10,989","11,881",0
2024-08-31 03:45:00,"11,746","-0,008","10,989","11,754",0
2024-08-31 03:30:00,"11,969","-0,008","10,989","11,977",0
2024-08-31 03:15:00,"11,86","-0,008","10,989","11,868",0
2024-08-31 03:00:00,"11,973","-0,008","10,989","11,981",0
2024-08-31 02:45:00,"12,357","-0,008","10,989","12,365",0
2024-08-31 02:30:00,"11,82","-0,008","10,989","11,828",0
2024-08-31 02:15:00,"12,041","-0,008","10,989","12,049",0
2024-08-31 02:00:00,"11,844","-0,008","10,989","11,852",0
2024-08-31 01:45:00,"12,032","-0,008","10,989","12,04",0
2024-08-31 01:30:00,"12,023","-0,008","10,989","12,031",0
2024-08-31 01:15:00,"11,889","-0,008","10,989","11,897",0
2024-08-31 01:00:00,"12,192","-0,008","10,989","12,2",0
2024-08-31 00:45:00,"11,922","-0,008","10,989","11,93",0
2024-08-31 00:30:00,"11,959","-0,008","10,989","11,967",0
2024-08-31 00:15:00,"12,036","-0,008","10,989","12,044",0
2024-08-31 00:00:00,"12,143","-0,008","10,989","12,151",0
2024-08-30 23:45:00,"11,786","-0,008","10,989","11,794",0
