Date,Grid Organi lbc (L1) [kW],Grid Organi lbc (L2) [kW],Grid Organi lbc (L3) [kW],Chargers (L1) [kW],Chargers (L2) [kW],Chargers (L3) [kW],Solar (L1) [kW],Solar (L2) [kW],Solar (L3) [kW],Chargers achteraan (L1) [kW],Chargers achteraan (L2) [kW],Chargers achteraan (L3) [kW]
2025-02-07 17:30:00,"8,511","6,093","5,796","0,036","0,033","0,021","0,017","0,013","0,019","0,025","0,023","0,023"
2025-02-07 17:15:00,"8,447","6,482","5,895","0,036","0,032","0,02","0,074","0,072","0,078","0,025","0,023","0,023"
2025-02-07 17:00:00,"8,652","6,497","5,782","0,036","0,033","0,02","0,198","0,198","0,204","0,025","0,023","0,022"
2025-02-07 16:45:00,"8,446","6,4","5,71","0,036","0,034","0,02","0,335","0,337","0,34","0,025","0,023","0,023"
2025-02-07 16:30:00,"8,298","6,307","5,471","0,036","0,033","0,021","0,523","0,528","0,528","0,092","0,094","0,096"
2025-02-07 16:15:00,"8,309","6,108","5,107","0,036","0,034","0,02","0,849","0,859","0,854","0,024","0,023","0,023"
2025-02-07 16:00:00,"8,337","6,126","5,376","0,036","0,034","0,02","0,924","0,935","0,929","0,024","0,023","0,023"
2025-02-07 15:45:00,"9,474","7,137","6,478","0,036","0,034","0,021","0,944","0,955","0,95","1,17","1,176","1,173"
2025-02-07 15:30:00,"14,475","11,937","11,604","0,035","0,034","0,022","0,617","0,624","0,623","5,838","5,84","5,841"
2025-02-07 15:15:00,"15,83","13,198","12,683","0,36","0,336","0,341","0,544","0,549","0,548","6,37","6,38","6,379"
2025-02-07 15:00:00,"15,454","12,635","12,132","0,035","0,034","0,022","0,78","0,789","0,785","6,424","6,436","6,429"
2025-02-07 14:45:00,"14,791","11,912","11,521","0,035","0,034","0,022","0,674","0,682","0,679","5,675","5,684","5,663"
2025-02-07 14:30:00,"13,266","9,943","9,626","0,036","0,034","0,02","0,682","0,689","0,686","3,747","3,768","3,752"
2025-02-07 14:15:00,"12,984","10,51","10,156","0,364","0,339","0,342","0,774","0,783","0,779","3,743","3,758","3,744"
2025-02-07 14:00:00,"10,527","7,297","7,011","0,036","0,034","0,02","0,855","0,866","0,86","1,088","1,094","1,087"
2025-02-07 13:45:00,"9,496","6,27","6,348","0,036","0,034","0,02","0,565","0,57","0,57","0,024","0,024","0,024"
2025-02-07 13:30:00,"13,867","9,202","8,682","0,035","0,034","0,021","0,399","0,402","0,404","2,308","2,304","2,312"
2025-02-07 13:15:00,"13,271","10,073","9,704","0,355","0,332","0,334","0,372","0,374","0,375","2,892","2,886","2,895"
2025-02-07 13:00:00,"13,086","9,854","9,742","0,035","0,035","0,02","0,412","0,414","0,415","2,899","2,895","2,903"
2025-02-07 12:45:00,"13,306","10,546","9,424","0,036","0,034","0,02","0,373","0,375","0,378","1,905","1,906","1,897"
