Date,Consumption [kWh],Grid Organi lbc (L1) [kWh],Grid Organi lbc (L2) [kWh],Grid Organi lbc (L3) [kWh],Chargers (L1) [kWh],Chargers (L2) [kWh],Chargers (L3) [kWh],Solar (L1) [kWh],Solar (L2) [kWh],Solar (L3) [kWh],Chargers achteraan (L1) [kWh],Chargers achteraan (L2) [kWh],Chargers achteraan (L3) [kWh]
2024-07-21 05:00:00,"11,634","3,246","3,858","4,536","0,035","0,031","0,02",0,"-0,005","-0,001","0,006","0,005","0,005"
2024-07-21 04:00:00,"11,643","3,279","3,848","4,524","0,035","0,031","0,02","-0,001","-0,006","-0,001","0,006","0,005","0,005"
2024-07-21 03:00:00,"11,74","3,301","3,858","4,589","0,035","0,031","0,02","-0,001","-0,006","-0,001","0,006","0,005","0,005"
2024-07-21 02:00:00,"11,839","3,42","3,835","4,592","0,035","0,031","0,02","-0,001","-0,006","-0,001","0,006","0,006","0,005"
2024-07-21 01:00:00,"11,62","3,2","3,854","4,573","0,035","0,031","0,02","-0,001","-0,006","-0,001","0,006","0,006","0,005"
2024-07-21 00:00:00,"11,835","3,3","3,904","4,64","0,035","0,031","0,02","-0,001","-0,006","-0,001","0,006","0,006","0,005"
2024-07-20 23:00:00,"11,855","3,331","3,896","4,636","0,035","0,031","0,02","-0,001","-0,006","-0,001","0,006","0,006","0,005"
2024-07-20 22:00:00,"12,065","3,425","3,933","4,715","0,035","0,031","0,02","-0,001","-0,006","-0,001","0,006","0,006","0,005"
2024-07-20 21:00:00,"12,02","3,274","3,815","4,552","0,035","0,031","0,02","0,124","0,125","0,129","0,006","0,006","0,005"
2024-07-20 20:00:00,"11,833","2,908","3,57","4,297","0,035","0,031","0,019","0,35","0,354","0,355","0,006","0,006","0,005"
2024-07-20 19:00:00,"12,033","1,372","2,098","2,836","0,035","0,031","0,02","1,897","1,921","1,911","0,005","0,005","0,005"
2024-07-20 18:00:00,"12,413","-0,643","0,091","0,899","0,035","0,031","0,02","3,995","4,046","4,025","0,005","0,005","0,005"
2024-07-20 17:00:00,"12,569","-1,859","-1,222","-0,495","0,035","0,031","0,019","5,346","5,411","5,389","0,004","0,005","0,006"
2024-07-20 16:00:00,"12,571","-3,416","-2,692","-1,997","0,035","0,031","0,019","6,845","6,929","6,902","0,004","0,005","0,006"
2024-07-20 15:00:00,"12,378","-1,17","-0,412","0,313","0,035","0,031","0,02","4,518","4,575","4,553","0,005","0,005","0,006"
2024-07-20 14:00:00,"12,639","-2,604","-1,864","-1,103","0,035","0,032","0,019","6,028","6,107","6,076","0,004","0,005","0,006"
2024-07-20 13:00:00,"12,669","-4,347","-3,703","-2,993","0,035","0,032","0,019","7,845","7,953","7,914","0,004","0,005","0,006"
2024-07-20 12:00:00,"12,596","-4,138","-3,412","-2,723","0,035","0,032","0,019","7,568","7,669","7,632","0,004","0,005","0,006"
2024-07-20 11:00:00,"12,198","-2,051","-1,347","-0,632","0,035","0,031","0,019","5,372","5,443","5,413","0,004","0,005","0,006"
2024-07-20 10:00:00,"12,453","-2,046","-1,362","-0,587","0,035","0,031","0,019","5,445","5,517","5,487","0,004","0,005","0,006"
2024-07-20 09:00:00,"12,154","-0,151","0,503","1,246","0,035","0,031","0,019","3,494","3,544","3,518","0,005","0,005","0,005"
2024-07-20 08:00:00,"12,049","0,568","1,057","1,764","0,035","0,031","0,02","2,867","2,907","2,887","0,005","0,005","0,006"
2024-07-20 07:00:00,"11,688","1,792","2,392","3,096","0,035","0,031","0,02","1,459","1,479","1,468","0,006","0,005","0,006"
2024-07-20 06:00:00,"11,726","2,949","3,554","4,308","0,035","0,031","0,021","0,302","0,306","0,308","0,006","0,005","0,006"
2024-07-20 05:00:00,"11,744","3,287","3,86","4,584","0,035","0,03","0,021","0,005","0,002","0,006","0,006","0,005","0,006"
2024-07-20 04:00:00,"11,804","3,357","3,869","4,587","0,035","0,03","0,02","-0,001","-0,006","-0,001","0,006","0,005","0,006"
2024-07-20 03:00:00,"11,8","3,276","3,908","4,624","0,035","0,03","0,02","-0,001","-0,006","-0,001","0,006","0,005","0,006"
2024-07-20 02:00:00,"11,921","3,308","3,929","4,693","0,035","0,031","0,02","-0,001","-0,006","-0,001","0,006","0,005","0,005"
2024-07-20 01:00:00,"12,021","3,286","3,941","4,803","0,035","0,031","0,02","-0,001","-0,006","-0,001","0,006","0,005","0,005"
2024-07-20 00:00:00,"12,227","3,452","3,975","4,808","0,035","0,031","0,02","-0,001","-0,006","-0,001","0,006","0,005","0,005"
2024-07-19 23:00:00,"11,741","3,255","3,874","4,621","0,035","0,031","0,02","-0,001","-0,006","-0,001","0,006","0,005","0,005"
2024-07-19 22:00:00,"11,815","3,264","3,902","4,658","0,035","0,031","0,02","-0,001","-0,006","-0,002","0,006","0,005","0,005"
2024-07-19 21:00:00,"11,985","3,255","3,807","4,599","0,035","0,03","0,02","0,107","0,107","0,111","0,006","0,005","0,005"
2024-07-19 20:00:00,"11,912","2,597","3,294","4,063","0,035","0,03","0,02","0,648","0,655","0,654","0,006","0,005","0,005"
2024-07-19 19:00:00,"12,436","1,5","1,844","2,536","0,035","0,031","0,02","2,172","2,197","2,187","0,005","0,005","0,006"
2024-07-19 18:00:00,"12,759","-0,522","0,027","0,501","0,035","0,032","0,02","4,224","4,274","4,255","0,005","0,005","0,006"
2024-07-19 17:00:00,"13,145","-2,167","-1,527","-1,185","0,035","0,033","0,02","5,971","6,038","6,015","0,004","0,005","0,006"
2024-07-19 16:00:00,"23,012","1,222","1,576","1,759","0,035","0,034","0,02","6,113","6,185","6,157","0,004","0,005","0,006"
2024-07-19 15:00:00,"27,524","2,899","1,123","2,21","0,186","0,182","0,16","7,051","7,139","7,102","0,004","0,005","0,006"
2024-07-19 14:00:00,"27,834","4,383","2,207","3,933","0,094","0,089","0,076","5,733","5,805","5,773","0,004","0,006","0,006"
2024-07-19 13:00:00,"31,298","3,196","0,789","2,54","0,239","0,233","0,214","8,202","8,305","8,266","0,003","0,006","0,006"
2024-07-19 12:00:00,"27,924","2,783","1,842","1,998","0,1","0,098","0,08","7,053","7,143","7,105","0,004","0,006","0,006"
2024-07-19 11:00:00,"22,527","2,471","2,688","1,959","0,035","0,033","0,02","5,103","5,171","5,136","0,005","0,006","0,006"
2024-07-19 10:00:00,"21,522","4,711","3,607","3,919","0,035","0,034","0,02","3,074","3,118","3,093","0,005","0,006","0,006"
2024-07-19 09:00:00,"30,99","9,265","6,614","6,574","0,034","0,034","0,02","2,827","2,866","2,844","1,122","0,601","0,601"
2024-07-19 08:00:00,"46,518","17,056","11,894","12,443","3,787","3,81","3,797","1,697","1,721","1,708","1,873","0,929","0,928"
2024-07-19 07:00:00,"24,188","8,71","6,125","6,28","1,729","1,737","1,72","1,018","1,032","1,024","0,461","0,007","0,006"
2024-07-19 06:00:00,"15,599","3,974","5,587","5,397","0,035","0,033","0,021","0,212","0,214","0,216","0,006","0,006","0,005"
2024-07-19 05:00:00,"13,56","4,337","4,309","4,918","0,035","0,032","0,021",0,"-0,004",0,"0,006","0,006","0,005"
2024-07-19 04:00:00,"12,501","4,045","3,855","4,609","0,035","0,032","0,02","-0,001","-0,006","-0,001","0,006","0,006","0,005"
2024-07-19 03:00:00,"12,58","4,053","3,873","4,662","0,035","0,033","0,02","-0,001","-0,006","-0,001","0,006","0,006","0,005"
2024-07-19 02:00:00,"12,591","4,086","3,87","4,643","0,035","0,032","0,021","-0,001","-0,006","-0,001","0,006","0,006","0,005"
2024-07-19 01:00:00,"12,956","4,313","3,923","4,727","0,035","0,033","0,021","-0,001","-0,006","-0,001","0,006","0,006","0,005"
2024-07-19 00:00:00,"13,101","4,156","4,171","4,782","0,035","0,033","0,02","-0,001","-0,006","-0,001","0,006","0,006","0,005"
2024-07-18 23:00:00,"12,761","4,131","3,903","4,736","0,035","0,033","0,02","-0,001","-0,006","-0,001","0,006","0,006","0,005"
2024-07-18 22:00:00,"12,809","4,169","3,928","4,721","0,035","0,033","0,02","-0,001","-0,005","-0,002","0,006","0,006","0,005"
2024-07-18 21:00:00,"13,046","4,339","3,815","4,615","0,035","0,034","0,02","0,091","0,091","0,095","0,006","0,006","0,005"
2024-07-18 20:00:00,"13,105","3,681","3,245","4,087","0,035","0,033","0,02","0,693","0,701","0,698","0,006","0,006","0,005"
2024-07-18 19:00:00,"13,487","2,708","1,971","2,735","0,034","0,034","0,021","2,011","2,037","2,025","0,005","0,006","0,006"
2024-07-18 18:00:00,"14,868","1,575","0,487","0,905","0,034","0,034","0,021","3,942","3,989","3,971","0,005","0,006","0,006"
2024-07-18 17:00:00,"28,301","6,547","4,414","4,398","1,539","1,79","1,809","4,286","4,339","4,317","0,067","0,068","0,068"
2024-07-18 16:00:00,"45,671","11,537","11,618","12,502","3,884","6,812","6,779","3,317","3,36","3,337","0,06","0,062","0,061"
2024-07-18 15:00:00,"43,813","7,937",8,"10,011","0,842","4,105","4,048","5,915","5,993","5,956","0,094","0,095","0,096"
2024-07-18 14:00:00,"48,588","8,919","7,541","9,539","0,108","1,94","1,901","7,478","7,577","7,534","0,898","0,905","0,897"
2024-07-18 13:00:00,"41,326","7,343","2,682","4,484","1,474","1,486","1,47","8,872","8,992","8,952","0,061","0,062","0,064"
2024-07-18 12:00:00,"36,08","4,455","1,817","4,099","0,036","0,035","0,022","8,513","8,616","8,581","0,322","0,327","0,325"
2024-07-18 11:00:00,"58,29","11,292","10,38","13,797","3,493","3,506","5,931","7,56","7,647","7,615","1,008","1,012","1,008"
2024-07-18 10:00:00,"95,791","24,934","22,418","29,061","9,495","9,554","14,361","6,419","6,499","6,462","2,643","2,647","2,619"
2024-07-18 09:00:00,"95,76","25,723","24,187","32,358","6,673","6,714","13,279","4,47","4,529","4,492","3,363","3,377","3,335"
2024-07-18 08:00:00,"97,025","27,675","27,577","33,767","11,796","11,884","17,771","2,653","2,687","2,666","2,411","2,841","2,386"
2024-07-18 07:00:00,"39,316","10,809","12,778","12,788","5,124","5,169","6,788","0,975","0,986","0,98","0,2","0,699","0,201"
2024-07-18 06:00:00,"15,488","3,331","5,606","5,262","0,035","0,033","0,021","0,427","0,431","0,431","0,006","0,006","0,006"
2024-07-18 05:00:00,"12,839","3,561","4,369","4,89","0,035","0,033","0,021","0,007","0,004","0,008","0,006","0,006","0,006"
2024-07-18 04:00:00,"11,822","3,435","3,842","4,554","0,035","0,033","0,02","-0,001","-0,006","-0,001","0,006","0,006","0,006"
2024-07-18 03:00:00,"11,684","3,32","3,819","4,553","0,035","0,033","0,02","-0,001","-0,006","-0,001","0,006","0,006","0,006"
2024-07-18 02:00:00,"11,65","3,29","3,835","4,533","0,035","0,033","0,02","-0,001","-0,006","-0,001","0,006","0,006","0,006"
2024-07-18 01:00:00,"11,774","3,301","3,864","4,618","0,035","0,033","0,02","-0,001","-0,006","-0,001","0,006","0,006","0,006"
2024-07-18 00:00:00,"12,181","3,431","4,087","4,671","0,035","0,033","0,02","-0,001","-0,006","-0,001","0,006","0,006","0,005"
2024-07-17 23:00:00,"11,686","3,26","3,829","4,605","0,035","0,033","0,02","-0,001","-0,006","-0,001","0,006","0,006","0,005"
2024-07-17 22:00:00,"11,709","3,26","3,841","4,617","0,035","0,033","0,02","-0,001","-0,006","-0,001","0,006","0,006","0,005"
2024-07-17 21:00:00,"11,907","3,207","3,684","4,494","0,035","0,034","0,02","0,172","0,173","0,176","0,006","0,006","0,005"
2024-07-17 20:00:00,"11,729","2,421","3,048","3,858","0,035","0,033","0,02","0,795","0,806","0,801","0,006","0,006","0,005"
2024-07-17 19:00:00,"12,177","1,411","1,663","2,411","0,035","0,034","0,02","2,217","2,246","2,229","0,005","0,005","0,005"
2024-07-17 18:00:00,"13,268","0,582","1,134","1,337","0,035","0,034","0,02","3,384","3,429","3,403","0,005","0,005","0,006"
2024-07-17 17:00:00,"24,008","3,017","3,479","3,801","0,034","0,034","0,02","4,542","4,598","4,571","0,493","0,494","0,492"
2024-07-17 16:00:00,"35,869","5,1","4,869","6,491","0,034","0,034","0,021","6,429","6,508","6,473","1,022","1,024","1,016"
2024-07-17 15:00:00,"36,081","5,97","5,401","7,172","0,033","0,034","0,02","5,807","5,884","5,847","0,987","0,96","0,954"
2024-07-17 14:00:00,"39,55","5,146","4,237","6,201","0,033","0,034","0,02","7,935","8,039","7,993","1,101","1,054","1,043"
2024-07-17 13:00:00,"35,853","4,569","4,079","5,541","0,033","0,034","0,02","7,175","7,264","7,225","0,684","0,648","0,649"
2024-07-17 12:00:00,"27,26","2,012","2,674","3,313","0,034","0,034","0,02","6,379","6,461","6,421","0,124","0,126","0,123"
2024-07-17 11:00:00,"38,496","5,619","4,441","6,448","0,033","0,034","0,021","7,282","7,375","7,33","1,293","1,127","1,125"
2024-07-17 10:00:00,"42,865","11,239","7,156","8,737","0,034","0,034","0,02","5,21","5,283","5,241","2,375","1,495","1,493"
2024-07-17 09:00:00,"47,781","15,03","9,159","11,738","1,606","0,037","1,544","3,924","3,982","3,948","2,606","1,74","1,734"
2024-07-17 08:00:00,"61,66","19,875","16,254","19,517","2,378","0,037","2,38","1,991","2,019","2,003","3,32","3,145","3,138"
2024-07-17 07:00:00,"31,567","9,526","9,183","9,893","0,034","0,033","0,021","0,983","0,995","0,987","1,28","1,272","1,27"
2024-07-17 06:00:00,"15,45","3,542","5,453","5,157","0,035","0,033","0,02","0,43","0,434","0,434","0,006","0,005","0,005"
2024-07-17 05:00:00,"12,294","3,302","4,181","4,774","0,035","0,033","0,02","0,013","0,01","0,014","0,006","0,005","0,005"
2024-07-17 04:00:00,"11,828","3,407","3,84","4,589","0,035","0,033","0,02","-0,001","-0,006","-0,001","0,006","0,005","0,005"
2024-07-17 03:00:00,"11,817","3,472","3,808","4,545","0,035","0,033","0,02","-0,001","-0,006","-0,001","0,006","0,005","0,005"
2024-07-17 02:00:00,"11,565","3,291","3,759","4,523","0,035","0,033","0,02","-0,001","-0,006","-0,001","0,006","0,006","0,005"
2024-07-17 01:00:00,"11,711","3,303","3,804","4,613","0,035","0,033","0,02","-0,001","-0,006","-0,001","0,006","0,005","0,005"
2024-07-17 00:00:00,"11,985","3,373","4,031","4,589","0,035","0,033","0,02","-0,001","-0,006","-0,001","0,006","0,006","0,005"
2024-07-16 23:00:00,"11,626","3,327","3,758","4,55","0,035","0,033","0,02","-0,001","-0,006","-0,001","0,006","0,006","0,005"
2024-07-16 22:00:00,"11,895","3,526","3,762","4,616","0,035","0,033","0,02","-0,001","-0,006","-0,001","0,006","0,006","0,005"
2024-07-16 21:00:00,"11,641","3,296","3,661","4,465","0,035","0,032","0,02","0,072","0,071","0,076","0,006","0,005","0,005"
2024-07-16 20:00:00,"11,959","2,8","3,4","3,963","0,035","0,033","0,021","0,594","0,602","0,599","0,006","0,005","0,005"
2024-07-16 19:00:00,"14,115","3,001","3,7","3,308","0,035","0,032","0,021","1,361","1,377","1,368","0,006","0,005","0,006"
2024-07-16 18:00:00,"15,055","3,12","3,539","2,92","0,035","0,032","0,022","1,816","1,836","1,825","0,006","0,005","0,006"
2024-07-16 17:00:00,"19,546","2,274","1,531","1,409","0,035","0,033","0,021","4,749","4,803","4,78","0,07","0,005","0,006"
2024-07-16 16:00:00,"29,578","7,137","2,489","3,293","0,05","0,05","0,039","5,521","5,58","5,558","0,905","0,06","0,061"
2024-07-16 15:00:00,"39,759","10,864","6,518","7,322","0,856","0,861","0,849","4,989","5,044","5,022","1,486","0,675","0,676"
2024-07-16 14:00:00,"50,556","11,491","9,232","10,231","3,889","3,904","3,899","6,494","6,568","6,539","1,394","0,975","0,978"
2024-07-16 13:00:00,"47,677","12,497","12,17","13,72","4,856","3,881","5,519","3,079","3,115","3,097","0,614","0,612","0,615"
2024-07-16 12:00:00,"45,929","11,781","9,03","12,777","7,887","4,816","8,211","4,086","4,138","4,115","0,004","0,007","0,007"
2024-07-16 11:00:00,"59,753","15,173","16,504","15,637","8,94","8,942","8,985","4,123","4,171","4,146","0,527","0,528","0,529"
2024-07-16 10:00:00,"49,4","11,951","11,437","12,703","6,419","6,472","6,47","4,412","4,465","4,433","0,571","0,57","0,57"
2024-07-16 09:00:00,"68,983","19,444","18,668","22,406","6,031","6,056","8,48","2,806","2,839","2,819","2,123","2,107","2,108"
2024-07-16 08:00:00,"59,639","15,925","15,817","21,008","6,049","6,072","9,86","2,285","2,311","2,293","1,356","1,349","1,355"
2024-07-16 07:00:00,"33,183","8,683","8,73","10,482","1,106","1,117","1,977","1,752","1,775","1,76","1,048","1,042","1,038"
2024-07-16 06:00:00,"15,168","3,424","5,447","5,18","0,035","0,03","0,021","0,37","0,373","0,374","0,006","0,005","0,006"
2024-07-16 05:00:00,"12,458","3,403","4,216","4,808","0,035","0,029","0,022","0,011","0,008","0,012","0,006","0,005","0,006"
2024-07-16 04:00:00,"11,747","3,32","3,799","4,637","0,035","0,029","0,022","-0,001","-0,006","-0,001","0,006","0,005","0,006"
2024-07-16 03:00:00,"11,859","3,401","3,832","4,635","0,035","0,029","0,022","-0,001","-0,006","-0,001","0,006","0,005","0,006"
2024-07-16 02:00:00,"11,885","3,457","3,822","4,614","0,035","0,029","0,022","-0,001","-0,006","-0,001","0,006","0,005","0,006"
2024-07-16 01:00:00,"11,921","3,375","3,877","4,677","0,035","0,03","0,021","-0,001","-0,006","-0,001","0,006","0,005","0,005"
2024-07-16 00:00:00,"12,081","3,374","4,083","4,633","0,035","0,03","0,02","-0,001","-0,006","-0,001","0,006","0,006","0,005"
2024-07-15 23:00:00,"11,748","3,337","3,834","4,585","0,035","0,03","0,02","-0,001","-0,006","-0,001","0,006","0,006","0,005"
2024-07-15 22:00:00,"12,259","3,6","3,937","4,73","0,035","0,03","0,02","-0,001","-0,005","-0,001","0,006","0,006","0,005"
2024-07-15 21:00:00,"14,885","3,42","3,858","7,579","0,04","0,031","3,028","0,009","0,008","0,012","0,005","0,005","0,007"
2024-07-15 20:00:00,"15,556","3,208","3,73","8,232","0,041","0,031","3,765","0,127","0,128","0,132","0,005","0,005","0,006"
2024-07-15 19:00:00,"12,82","3,375","3,633","5,095","0,036","0,03","0,683","0,237","0,239","0,242","0,006","0,006","0,005"
2024-07-15 18:00:00,"14,359","3,82","4,215","4,538","0,035","0,031","0,02","0,592","0,598","0,596","0,101","0,101","0,1"
2024-07-15 17:00:00,"19,273","5,204","5,535","5,12","0,035","0,03","0,02","1,132","1,146","1,138","0,097","0,09","0,094"
2024-07-15 16:00:00,"51,082","14,058","13,475","14,385","0,033","0,03","0,022","3,037","3,073","3,054","2,357","2,363","2,345"
2024-07-15 15:00:00,"39,924","5,844","6,387","6,223","1,037","1,045","1,03","7,113","7,197","7,161","0,936","0,924","0,929"
2024-07-15 14:00:00,"66,746","14,739","15,443","14,977","4,846","4,882","4,857","7,151","7,236","7,2","2,167","2,171","2,16"
2024-07-15 13:00:00,"51,44","7,828","8,48","9,509","3,389","3,41","4,706","8,49","8,586","8,547","0,918","0,913","0,915"
2024-07-15 12:00:00,"46,324","6,546","6,176","7,395","1,837","1,837","3,333","8,678","8,785","8,745","1,469","1,472","1,464"
2024-07-15 11:00:00,"47,593","7,188","7,087","10,075","3,885","3,888","7,296","7,7","7,793","7,751","1,063","1,059","1,061"
2024-07-15 10:00:00,"75,597","18,654","18,329","21,516","5,517","5,526","9,236","5,662","5,738","5,697","2,931","2,927","2,926"
2024-07-15 09:00:00,"92,912","25,265","24,886","26,959","7,778","7,787","11,124","5,235","5,303","5,263","3,841","3,842","3,834"
2024-07-15 08:00:00,"74,532","21,331","22,524","20,139","7,269","7,273","7,149","3,492","3,536","3,51","2,756","2,748","2,742"
2024-07-15 07:00:00,"34,528","9,425","10,29","9,663","5,895","5,924","5,864","1,706","1,729","1,715","0,245","0,246","0,245"
2024-07-15 06:00:00,"11,58","2,951","3,38","4,138","0,035","0,03","0,02","0,367","0,371","0,372","0,006","0,006","0,005"
2024-07-15 05:00:00,"11,588","3,36","3,721","4,471","0,035","0,03","0,02","0,013","0,01","0,014","0,006","0,006","0,006"
2024-07-15 04:00:00,"11,621","3,427","3,715","4,488","0,035","0,03","0,02","-0,001","-0,006","-0,001","0,006","0,006","0,006"
2024-07-15 03:00:00,"11,501","3,296","3,721","4,492","0,035","0,03","0,021","-0,001","-0,006","-0,001","0,006","0,006","0,005"
2024-07-15 02:00:00,"11,605","3,358","3,773","4,482","0,035","0,03","0,02","-0,001","-0,006","-0,001","0,006","0,006","0,005"
2024-07-15 01:00:00,"11,673","3,326","3,811","4,544","0,035","0,03","0,02","-0,001","-0,006","-0,001","0,006","0,006","0,005"
2024-07-15 00:00:00,"12,074","3,47","4,041","4,571","0,035","0,031","0,02","-0,001","-0,006","-0,001","0,006","0,006","0,005"
2024-07-14 23:00:00,"11,47","3,269","3,733","4,476","0,035","0,031","0,019","-0,001","-0,006","-0,001","0,006","0,006","0,005"
2024-07-14 22:00:00,"11,681","3,294","3,796","4,599","0,035","0,031","0,02","-0,001","-0,006","-0,001","0,006","0,006","0,005"
2024-07-14 21:00:00,"11,504","3,147","3,572","4,351","0,035","0,031","0,019","0,144","0,143","0,148","0,006","0,006","0,005"
2024-07-14 20:00:00,"11,584","2,515","2,927","3,702","0,035","0,031","0,02","0,808","0,818","0,814","0,006","0,006","0,005"
2024-07-14 19:00:00,"11,553","0,3","0,864","1,667","0,035","0,031","0,02","2,89","2,927","2,905","0,005","0,006","0,005"
2024-07-14 18:00:00,"11,526","0,515","1,071","1,887","0,035","0,031","0,019","2,668","2,703","2,682","0,005","0,006","0,005"
2024-07-14 17:00:00,"11,541","-0,673","-0,104","0,658","0,034","0,031","0,02","3,862","3,912","3,885","0,005","0,006","0,006"
2024-07-14 16:00:00,"11,701","-1,63","-1,156","-0,322","0,034","0,031","0,02","4,902","4,971","4,936","0,005","0,006","0,006"
