Day,Real_Consumption_kWh,Predicted_Consumption_kWh,Difference,Absolute_Error
2024-12-01,145.8891,181.00537814271442,35.11627814271441,35.11627814271441
2024-12-02,535.5666,402.53998669763524,-133.02661330236475,133.02661330236475
2024-12-03,705.5924,553.4147534897455,-152.17764651025448,152.17764651025448
2024-12-04,306.6052,492.798545128349,186.193345128349,186.193345128349
2024-12-05,656.3477,547.8954430680782,-108.45225693192185,108.45225693192185
2024-12-06,537.4182999999999,468.97459536557346,-68.44370463442647,68.44370463442647
2024-12-07,135.7181,343.93003627251124,208.21193627251125,208.21193627251125
2024-12-08,134.8763,244.5956649531478,109.71936495314782,109.71936495314782
2024-12-09,540.7687,403.2466426077694,-137.52205739223058,137.52205739223058
2024-12-10,788.531,565.6080646990843,-222.9229353009157,222.9229353009157
2024-12-11,438.09,537.960965364186,99.87096536418602,99.87096536418602
2024-12-12,771.9012,637.8260670841215,-134.0751329158785,134.0751329158785
2024-12-13,349.9432,491.8000748156857,141.85687481568573,141.85687481568573
2024-12-14,123.0269,310.31039586632113,187.28349586632112,187.28349586632112
2024-12-15,139.55110000000002,144.32730901002788,4.776209010027856,4.776209010027856
2024-12-16,656.1913,452.70241072309125,-203.4888892769087,203.4888892769087
2024-12-17,434.2292,499.52671222264456,65.29751222264457,65.29751222264457
2024-12-18,840.6946,687.8189299808278,-152.87567001917228,152.87567001917228
2024-12-19,462.6693,589.909649940439,127.24034994043893,127.24034994043893
2024-12-20,318.44190000000003,515.3319073754403,196.8900073754403,196.8900073754403
2024-12-21,127.617,170.10226505169152,42.48526505169151,42.48526505169151
2024-12-22,118.6055,139.56260828763567,20.957108287635663,20.957108287635663
2024-12-23,525.9037000000001,386.219741644617,-139.68395835538308,139.68395835538308
2024-12-24,252.2024,378.79244460198015,126.59004460198014,126.59004460198014
2024-12-25,118.5658,200.65865368753398,82.09285368753399,82.09285368753399
2024-12-26,309.3709,251.31395125795714,-58.05694874204286,58.05694874204286
2024-12-27,235.7292,200.90346914144968,-34.825730858550315,34.825730858550315
2024-12-28,119.0051,91.2458559756993,-27.7592440243007,27.7592440243007
2024-12-29,117.7741,98.7110947675769,-19.06300523242311,19.06300523242311
2024-12-30,436.0687,289.98223150861327,-146.0864684913867,146.0864684913867
2024-12-31,162.95329999999998,296.5829348790444,133.6296348790444,133.6296348790444
2025-01-01,119.0348,129.14476417424203,10.109964174242023,10.109964174242023
2025-01-02,654.6657,362.7998109735746,-291.8658890264254,291.8658890264254
2025-01-03,395.3404,395.2915001845445,-0.04889981545551336,0.04889981545551336
2025-01-04,118.0118,285.44408897995953,167.43228897995954,167.43228897995954
2025-01-05,116.2913,166.1720067155464,49.88070671554638,49.88070671554638
2025-01-06,545.0028,419.4960047332139,-125.50679526678607,125.50679526678607
2025-01-07,458.2969000000001,463.78538877734746,5.4884887773473565,5.4884887773473565
2025-01-08,551.8397,432.3770068178746,-119.4626931821254,119.4626931821254
2025-01-09,732.0563999999999,560.7511164658513,-171.30528353414866,171.30528353414866
2025-01-10,827.0296,746.7871733437923,-80.24242665620761,80.24242665620761
2025-01-11,120.3967,466.89369966468433,346.4969996646843,346.4969996646843
2025-01-12,118.6439,346.23327785788365,227.58937785788365,227.58937785788365
2025-01-13,548.3522,415.4275595845079,-132.92464041549215,132.92464041549215
2025-01-14,815.6001,566.2769765239784,-249.32312347602158,249.32312347602158
2025-01-15,578.8237,575.5348420290857,-3.288857970914364,3.288857970914364
2025-01-16,569.0576,642.4961911621871,73.4385911621871,73.4385911621871
2025-01-17,804.6219000000001,570.0532552196396,-234.5686447803605,234.5686447803605
2025-01-18,120.5333,387.627238300777,267.093938300777,267.093938300777
2025-01-19,117.5172,321.83086368583,204.31366368583002,204.31366368583002
2025-01-20,620.8413,425.10308889120904,-195.738211108791,195.738211108791
2025-01-21,595.9005,513.1245769083289,-82.77592309167107,82.77592309167107
2025-01-22,511.9464,495.8042484397384,-16.142151560261595,16.142151560261595
2025-01-23,673.9228,562.39042413685,-111.53237586315004,111.53237586315004
2025-01-24,310.5502,461.26031931612886,150.71011931612884,150.71011931612884
2025-01-25,124.17,257.87767753470195,133.70767753470193,133.70767753470193
2025-01-26,140.86059999999998,138.05282191037486,-2.807778089625117,2.807778089625117
2025-01-27,721.899,465.13154888554897,-256.76745111445103,256.76745111445103
2025-01-28,679.8059000000001,583.9603181427458,-95.84558185725427,95.84558185725427
2025-01-29,615.699,579.2831802689278,-36.41581973107213,36.41581973107213
2025-01-30,530.3507999999999,574.3376399943457,43.986839994345814,43.986839994345814
2025-01-31,563.4757999999999,479.7247214860937,-83.75107851390624,83.75107851390624
2025-02-01,121.9605,287.2222909908903,165.26179099089032,165.26179099089032
2025-02-02,120.0849,227.0687631599571,106.98386315995708,106.98386315995708
2025-02-03,646.7715000000001,439.1945743694408,-207.5769256305593,207.5769256305593
2025-02-04,712.4478999999999,564.6942047813343,-147.7536952186656,147.7536952186656
2025-02-05,471.8267,551.0289862874054,79.20228628740534,79.20228628740534
2025-02-06,573.6886,568.8720254621378,-4.816574537862152,4.816574537862152
2025-02-07,393.9127,429.2417729160771,35.32907291607711,35.32907291607711
2025-02-08,121.0522,242.41933435972965,121.36713435972965,121.36713435972965
2025-02-09,118.9713,173.1398563523369,54.16855635233689,54.16855635233689
2025-02-10,621.4021,439.70802317368054,-181.69407682631947,181.69407682631947
2025-02-11,650.6946,537.3358575557546,-113.35874244424542,113.35874244424542
2025-02-12,394.0716,502.56252714929957,108.49092714929958,108.49092714929958
2025-02-13,899.7548999999999,768.5171291299782,-131.23777087002168,131.23777087002168
2025-02-14,350.12440000000004,524.8843323805822,174.7599323805822,174.7599323805822
2025-02-15,123.209,343.75535067024714,220.54635067024714,220.54635067024714
2025-02-16,143.8159,149.77685085945535,5.960950859455352,5.960950859455352
2025-02-17,642.163,450.8234809437136,-191.3395190562864,191.3395190562864
2025-02-18,879.3733,623.2906277424752,-256.0826722575248,256.0826722575248
2025-02-19,428.9272,597.2089163271113,168.28171632711127,168.28171632711127
