Date,Grid Organi lbc (L1) [kW],Grid Organi lbc (L2) [kW],Grid Organi lbc (L3) [kW],Chargers (L1) [kW],Chargers (L2) [kW],Chargers (L3) [kW],Solar (L1) [kW],Solar (L2) [kW],Solar (L3) [kW],Chargers achteraan (L1) [kW],Chargers achteraan (L2) [kW],Chargers achteraan (L3) [kW]
2024-12-24 08:45:00,"20,661","23,134","18,773","3,888","3,857","3,847","0,008","0,003","0,007","7,631","11,356","7,601"
2024-12-24 08:30:00,"17,491","19,788","15,452","1,98","1,974","1,967","0,001","-0,005",0,"6,339","10,073","6,308"
2024-12-24 08:15:00,"13,569","17,648","11,104","0,035","0,032","0,02",0,"-0,006","-0,001","3,893","7,662","3,868"
2024-12-24 08:00:00,"11,737","17,189","10,668","0,035","0,032","0,02",0,"-0,006","-0,001","3,895","7,676","3,868"
2024-12-24 07:45:00,"12,24","12,802","10,13","0,035","0,032","0,02",0,"-0,006","-0,001","4,129","6,878","4,102"
2024-12-24 07:30:00,"12,198","9,624","9,394","0,035","0,032","0,022",0,"-0,006","-0,001","3,856","3,848","3,829"
2024-12-24 07:15:00,"12,291","9,332","8,982","0,035","0,032","0,022",0,"-0,006","-0,001","3,879","3,87","3,854"
2024-12-24 07:00:00,"10,904","11,087","9,91","0,035","0,032","0,022",0,"-0,006","-0,001","3,888","3,877","3,861"
2024-12-24 06:45:00,"10,72","9,116","8,828","0,035","0,032","0,022",0,"-0,006","-0,001","3,873","3,864","3,848"
2024-12-24 06:30:00,"9,529","8,275","8,306","0,035","0,032","0,022",0,"-0,006","-0,001","3,347","3,299","3,324"
2024-12-24 06:15:00,"6,05","4,031","4,885","0,036","0,032","0,02",0,"-0,006","-0,001","0,024","0,022","0,022"
2024-12-24 06:00:00,"5,87","4,042","5,009","0,036","0,032","0,021",0,"-0,006","-0,001","0,024","0,022","0,022"
2024-12-24 05:45:00,"5,448","4,02","4,857","0,036","0,032","0,022",0,"-0,006","-0,001","0,024","0,022","0,022"
2024-12-24 05:30:00,"5,896","4,022","4,893","0,036","0,032","0,022",0,"-0,006","-0,001","0,024","0,022","0,022"
2024-12-24 05:15:00,"5,16","3,987","4,815","0,036","0,032","0,022",0,"-0,006","-0,001","0,024","0,022","0,022"
2024-12-24 05:00:00,"5,582","4,031","4,888","0,036","0,032","0,022",0,"-0,006","-0,001","0,024","0,021","0,022"
2024-12-24 04:45:00,"5,069","4,025","4,826","0,036","0,032","0,022",0,"-0,006","-0,001","0,024","0,022","0,022"
2024-12-24 04:30:00,"5,606","4,043","4,822","0,036","0,032","0,022",0,"-0,006","-0,001","0,024","0,022","0,022"
2024-12-24 04:15:00,"5,621","4,041","4,85","0,036","0,032","0,022",0,"-0,006","-0,001","0,024","0,022","0,022"
2024-12-24 04:00:00,"6,116","4,007","4,844","0,036","0,032","0,021",0,"-0,006","-0,001","0,024","0,023","0,022"
2024-12-24 03:45:00,"5,622","3,958","4,846","0,036","0,032","0,02",0,"-0,006","-0,001","0,024","0,023","0,022"
2024-12-24 03:30:00,"5,538","4,049","4,875","0,036","0,032","0,022",0,"-0,006","-0,001","0,024","0,022","0,022"
2024-12-24 03:15:00,"5,786","4,083","4,844","0,036","0,032","0,022",0,"-0,006","-0,001","0,024","0,023","0,022"
2024-12-24 03:00:00,"5,544","4,041","4,844","0,036","0,032","0,022",0,"-0,006","-0,001","0,024","0,022","0,022"
2024-12-24 02:45:00,"5,683","4,016","4,803","0,036","0,033","0,02",0,"-0,006","-0,001","0,024","0,023","0,022"
2024-12-24 02:30:00,"5,638","4,111","4,906","0,036","0,033","0,02",0,"-0,006","-0,001","0,024","0,023","0,022"
2024-12-24 02:15:00,"5,592","3,951","4,7","0,036","0,033","0,02",0,"-0,006","-0,001","0,024","0,023","0,022"
2024-12-24 02:00:00,"5,637","4,079","4,851","0,036","0,032","0,022",0,"-0,006","-0,001","0,024","0,022","0,022"
2024-12-24 01:45:00,"5,707","4,026","4,896","0,036","0,034","0,02",0,"-0,006","-0,001","0,024","0,023","0,022"
2024-12-24 01:30:00,"5,748","4,049","4,864","0,036","0,033","0,02",0,"-0,006","-0,001","0,024","0,023","0,022"
2024-12-24 01:15:00,"5,703","4,072","4,799","0,036","0,034","0,02",0,"-0,006","-0,001","0,024","0,023","0,022"
2024-12-24 01:00:00,"5,548","4,084","4,745","0,036","0,034","0,02",0,"-0,006","-0,001","0,024","0,023","0,021"
2024-12-24 00:45:00,"5,617","4,299","4,853","0,036","0,034","0,02",0,"-0,006","-0,001","0,024","0,023","0,02"
2024-12-24 00:30:00,"5,652","4,304","4,84","0,036","0,033","0,02",0,"-0,006","-0,001","0,024","0,023","0,02"
2024-12-24 00:15:00,"5,57","4,371","4,851","0,036","0,034","0,02",0,"-0,006","-0,001","0,024","0,023","0,02"
2024-12-24 00:00:00,"6,228","4,196","4,879","0,036","0,034","0,02",0,"-0,006","-0,001","0,024","0,023","0,02"
2024-12-23 23:45:00,"5,144","4,078","4,895","0,036","0,034","0,02",0,"-0,006","-0,001","0,024","0,023","0,02"
2024-12-23 23:30:00,"5,676","4,063","5,035","0,036","0,034","0,02",0,"-0,006","-0,001","0,024","0,023","0,02"
2024-12-23 23:15:00,"5,08","4,106","4,875","0,036","0,034","0,02",0,"-0,006","-0,001","0,025","0,023","0,02"
2024-12-23 23:00:00,"5,158","4,051","4,81","0,036","0,033","0,02",0,"-0,006","-0,001","0,024","0,022","0,021"
2024-12-23 22:45:00,"5,242","4,061","4,844","0,036","0,033","0,02",0,"-0,006","-0,001","0,024","0,023","0,021"
2024-12-23 22:30:00,"5,166","4,114","4,893","0,036","0,033","0,02",0,"-0,006","-0,001","0,024","0,023","0,021"
2024-12-23 22:15:00,"5,115","4,097","4,83","0,036","0,034","0,02",0,"-0,006","-0,001","0,025","0,023","0,02"
2024-12-23 22:00:00,"5,255","4,109","4,896","0,036","0,033","0,02",0,"-0,006","-0,001","0,025","0,022","0,021"
2024-12-23 21:45:00,"5,424","4,048","4,887","0,036","0,034","0,02",0,"-0,006","-0,001","0,025","0,023","0,02"
2024-12-23 21:30:00,"5,572","4,091","4,944","0,036","0,034","0,02",0,"-0,006","-0,001","0,024","0,023","0,02"
2024-12-23 21:15:00,"5,496","4,029","4,854","0,036","0,034","0,02",0,"-0,006","-0,001","0,024","0,023","0,02"
2024-12-23 21:00:00,"5,431","4,057","4,857","0,037","0,034","0,019",0,"-0,006","-0,001","0,025","0,023","0,02"
2024-12-23 20:45:00,"5,365","4,043","4,853","0,036","0,034","0,019",0,"-0,006","-0,001","0,025","0,023","0,02"
2024-12-23 20:30:00,"5,376","4,046","4,834","0,036","0,034","0,019",0,"-0,006","-0,001","0,025","0,023","0,02"
2024-12-23 20:15:00,"5,873","4,143","4,947","0,036","0,034","0,019",0,"-0,006","-0,001","0,025","0,023","0,02"
2024-12-23 20:00:00,"5,52","4,03","4,856","0,036","0,034","0,019",0,"-0,006","-0,001","0,024","0,023","0,02"
2024-12-23 19:45:00,"5,15","3,976","4,795","0,036","0,034","0,019",0,"-0,006","-0,001","0,025","0,023","0,02"
2024-12-23 19:30:00,"5,231","3,968","4,832","0,036","0,033","0,02",0,"-0,006","-0,001","0,025","0,023","0,021"
2024-12-23 19:15:00,"5,909","3,992","4,832","0,036","0,034","0,019",0,"-0,006","-0,001","0,025","0,023","0,02"
2024-12-23 19:00:00,"5,739","4,11","4,816","0,036","0,034","0,02",0,"-0,006","-0,001","0,025","0,024","0,02"
2024-12-23 18:45:00,"6,07","4,891","5,158","0,036","0,034","0,019",0,"-0,006","-0,001","0,025","0,023","0,021"
2024-12-23 18:30:00,"6,076","5,332","5,479","0,036","0,034","0,02",0,"-0,006","-0,001","0,025","0,023","0,022"
2024-12-23 18:15:00,"7,172","5,89","5,574","0,037","0,034","0,02",0,"-0,006","-0,001","0,026","0,023","0,022"
2024-12-23 18:00:00,"7,184","5,799","5,499","0,037","0,034","0,019",0,"-0,006","-0,001","0,026","0,023","0,022"
2024-12-23 17:45:00,"7,355","5,86","5,622","0,037","0,033","0,02",0,"-0,006","-0,001","0,026","0,023","0,022"
2024-12-23 17:30:00,"8,67","6,889","6,638","0,362","0,371","0,351",0,"-0,006","-0,001","0,738","0,715","0,726"
2024-12-23 17:15:00,"8,194","6,588","6,28","0,036","0,034","0,02",0,"-0,006","-0,001","0,474","0,469","0,468"
2024-12-23 17:00:00,"14,838","13,412","13,354","0,035","0,034","0,021",0,"-0,007","-0,002","7,388","7,358","7,334"
2024-12-23 16:45:00,"15,372","13,505","12,998","0,036","0,034","0,022","0,001","-0,005",0,"7,145","7,11","7,093"
2024-12-23 16:30:00,"12,864","10,68","10,055","0,036","0,034","0,022","0,006","0,002","0,007","4,161","4,106","4,137"
2024-12-23 16:15:00,"12,695","10,282","9,573","0,036","0,033","0,021","0,004","-0,001","0,004","3,485","3,468","3,519"
2024-12-23 16:00:00,"11,727","10,443","9,368","0,036","0,032","0,022","0,008","0,005","0,01","3,507","3,513","3,518"
2024-12-23 15:45:00,"11,931","10,614","9,648","0,036","0,034","0,022","0,217","0,217","0,222","3,746","3,731","3,73"
2024-12-23 15:30:00,"14,271","12,84","11,836","0,036","0,034","0,022","0,265","0,267","0,27","6,082","6,104","6,019"
2024-12-23 15:15:00,"15,071","13,259","12,39","0,036","0,033","0,022","0,359","0,362","0,364","6,652","6,69","6,586"
2024-12-23 15:00:00,"14,966","13,548","12,709","0,369","0,36","0,33","0,144","0,143","0,148","6,585","6,508","6,497"
2024-12-23 14:45:00,"13,41","11,532","11,149","0,036","0,034","0,022","0,614","0,62","0,619","5,632","5,562","5,576"
2024-12-23 14:30:00,"11,331","9,421","9,113","0,036","0,032","0,022","0,716","0,723","0,72","3,642","3,648","3,638"
2024-12-23 14:15:00,"11,936","9,86","9,492","0,036","0,032","0,022","0,424","0,427","0,428","3,756","3,698","3,732"
2024-12-23 14:00:00,"11,055","9,322","8,974","0,444","0,433","0,379","0,83","0,84","0,834","3,295","3,249","3,286"
2024-12-23 13:45:00,"7,25","5,691","5,014","0,036","0,034","0,02","1,286","1,303","1,294","0,305","0,313","0,306"
2024-12-23 13:30:00,"8,067","6,08","5,525","0,998","0,995","0,983","1,372","1,392","1,38","0,028","0,03","0,03"
2024-12-23 13:15:00,"10,348","8,104","7,454","2,586","2,575","2,575","1,031","1,045","1,037","0,021","0,026","0,027"
2024-12-23 13:00:00,"12,188","10,62","10,071","3,06","3,047","3,02","0,928","0,939","0,933","1,961","1,941","1,968"
2024-12-23 12:45:00,"10,778","9,314","8,7","1,708","1,686","1,702","1,129","1,144","1,136","1,928","1,89","1,954"
2024-12-23 12:30:00,"10,395","8,45","7,752","3,41","3,407","3,396","1,72","1,743","1,73","0,058","0,063","0,061"
2024-12-23 12:15:00,"7,178","6,59","4,526","0,446","0,424","0,44","1,819","1,844","1,83","0,028","0,028","0,027"
2024-12-23 12:00:00,"14,355","10,695","10,11","5,255","5,24","5,243","1,327","1,344","1,335","1,91","0,334","0,33"
2024-12-23 11:45:00,"21,002","18,409","15,822","7,622","7,597","7,605","0,462","0,466","0,466","5,173","4,018","2,846"
2024-12-23 11:30:00,"25,135","23,506","21,559","6,928","6,9","6,908","0,718","0,726","0,723","10,202","10,165","9,707"
2024-12-23 11:15:00,"29,978","29,637","26,875","9,285","9,267","9,258","0,832","0,84","0,838","12,971","12,878","12,963"
2024-12-23 11:00:00,"31,937","30,75","28,937","11,504","11,468","11,476","1,002","1,014","1,008","12,948","12,86","12,944"
2024-12-23 10:45:00,"31,926","30,578","28,628","11,674","11,646","11,653","0,514","0,518","0,518","11,881","11,786","11,902"
2024-12-23 10:30:00,"30,052","27,862","26,227","11,369","11,328","11,355","0,651","0,657","0,656","9,985","9,934","9,984"
2024-12-23 10:15:00,"30,634","28,244","27,314","13,187","13,162","13,16","1,326","1,342","1,333","10,014","9,964","10,011"
2024-12-23 10:00:00,"35,621","33,736","31,955","14,184","14,144","14,137","0,642","0,649","0,647","12,956","12,894","12,945"
2024-12-23 09:45:00,"40,779","37,54","36,655","17,75","17,704","17,7","0,29","0,292","0,294","13,657","13,583","13,634"
2024-12-23 09:30:00,"37,801","35,012","33,259","11,487","11,468","11,404","0,313","0,315","0,317","16,001","15,895","15,976"
2024-12-23 09:15:00,"40,365","38,15","37,214","12,301","12,283","12,276","0,23","0,231","0,234","18,733","18,617","18,702"
2024-12-23 09:00:00,"40,166","38,13","36,974","11,16","11,108","11,109","0,066","0,064","0,069","20,421","20,311","20,38"
2024-12-23 08:45:00,"38,708","36,833","35,822","10,744","10,724","10,696","0,013","0,01","0,014","19,406","19,301","19,392"
2024-12-23 08:30:00,"37,125","35,878","33,967","10,838","10,803","10,77","0,005",0,"0,005","17,566","17,492","17,528"
2024-12-23 08:15:00,"33,421","33,784","29,57","7,362","7,333","7,323","0,001","-0,005",0,"17,105","16,99","17,056"
2024-12-23 08:00:00,"27,214","27,626","23,636","7,789","7,764","7,748",0,"-0,006","-0,001","10,823","10,79","10,807"
2024-12-23 07:45:00,"23,678","20,748","20,217","10,168","10,142","10,126",0,"-0,006","-0,001","5,082","5,052","5,057"
2024-12-23 07:30:00,"22,037","19,312","19,23","8,122","8,087","8,056",0,"-0,006","-0,001","6,178","6,152","6,171"
2024-12-23 07:15:00,"18,94","17,95","16,174","5,564","5,546","5,518",0,"-0,006","-0,001","5,69","5,65","5,7"
2024-12-23 07:00:00,"11,052","9,796","9,699","3,751","3,744","3,722",0,"-0,006","-0,001","1,164","1,156","1,164"
2024-12-23 06:45:00,"6,646","5,458","5,962","1,087","1,082","1,067",0,"-0,006","-0,001","0,022","0,023","0,022"
2024-12-23 06:30:00,"5,128","4,129","4,816","0,036","0,032","0,022",0,"-0,006","-0,001","0,024","0,021","0,021"
2024-12-23 06:15:00,"5,424","4,191","4,848","0,036","0,032","0,022",0,"-0,006","-0,001","0,024","0,022","0,022"
2024-12-23 06:00:00,"5,091","4,184","4,888","0,035","0,032","0,022",0,"-0,006","-0,001","0,024","0,021","0,022"
2024-12-23 05:45:00,"5,17","4,188","4,828","0,036","0,032","0,022",0,"-0,006","-0,001","0,024","0,022","0,022"
2024-12-23 05:30:00,"5,264","4,18","4,84","0,036","0,032","0,022",0,"-0,006","-0,001","0,024","0,022","0,022"
2024-12-23 05:15:00,"5,035","4,151","4,836","0,035","0,032","0,022",0,"-0,006","-0,001","0,023","0,022","0,022"
2024-12-23 05:00:00,"4,999","4,209","4,91","0,036","0,032","0,022",0,"-0,006","-0,001","0,024","0,021","0,022"
2024-12-23 04:45:00,"5,028","4,224","4,878","0,035","0,032","0,022",0,"-0,006","-0,001","0,023","0,022","0,022"
2024-12-23 04:30:00,"5,025","4,264","4,99","0,035","0,032","0,022",0,"-0,006","-0,001","0,023","0,022","0,022"
2024-12-23 04:15:00,"5,193","4,078","4,776","0,035","0,032","0,022",0,"-0,006","-0,001","0,024","0,022","0,022"
2024-12-23 04:00:00,"4,872","4,17","4,834","0,035","0,032","0,022",0,"-0,006","-0,001","0,023","0,022","0,022"
2024-12-23 03:45:00,"4,779","4,178","4,859","0,035","0,032","0,022",0,"-0,006","-0,001","0,024","0,022","0,022"
2024-12-23 03:30:00,"5,178","4,234","4,905","0,035","0,032","0,022",0,"-0,006","-0,001","0,023","0,022","0,022"
2024-12-23 03:15:00,"4,891","4,198","4,881","0,035","0,032","0,022",0,"-0,006","-0,001","0,024","0,022","0,022"
2024-12-23 03:00:00,"5,046","4,141","4,833","0,035","0,032","0,022",0,"-0,006","-0,001","0,023","0,021","0,022"
2024-12-23 02:45:00,"5,012","4,185","4,819","0,035","0,032","0,022",0,"-0,006","-0,001","0,023","0,022","0,022"
2024-12-23 02:30:00,"4,933","4,163","4,866","0,036","0,032","0,022",0,"-0,006","-0,001","0,024","0,022","0,022"
2024-12-23 02:15:00,"5,036","4,18","4,877","0,036","0,032","0,022",0,"-0,006","-0,001","0,024","0,022","0,022"
2024-12-23 02:00:00,"4,836","4,171","4,85","0,035","0,032","0,022",0,"-0,006","-0,001","0,024","0,021","0,022"
2024-12-23 01:45:00,"4,834","4,004","4,871","0,035","0,032","0,022",0,"-0,006","-0,001","0,023","0,022","0,022"
2024-12-23 01:30:00,"4,967","3,952","5,068","0,035","0,032","0,022",0,"-0,006","-0,001","0,024","0,021","0,022"
2024-12-23 01:15:00,"4,962","3,985","4,872","0,035","0,032","0,022",0,"-0,006","-0,001","0,023","0,022","0,022"
2024-12-23 01:00:00,"5,084","4,082","4,84","0,035","0,032","0,022",0,"-0,006","-0,001","0,024","0,022","0,022"
2024-12-23 00:45:00,"5,36","4,124","4,748","0,035","0,032","0,022",0,"-0,006","-0,001","0,024","0,022","0,022"
2024-12-23 00:30:00,"4,999","4,234","4,87","0,036","0,032","0,022",0,"-0,006","-0,001","0,024","0,021","0,022"
2024-12-23 00:15:00,"4,948","4,221","4,878","0,036","0,032","0,022",0,"-0,006","-0,001","0,024","0,022","0,022"
2024-12-23 00:00:00,"4,878","4,022","4,849","0,036","0,032","0,022",0,"-0,006","-0,001","0,024","0,022","0,022"
2024-12-22 23:45:00,"4,871","3,952","4,887","0,036","0,031","0,021",0,"-0,006","-0,001","0,024","0,021","0,022"
2024-12-22 23:30:00,"5,147","3,938","4,982","0,036","0,032","0,022",0,"-0,006","-0,001","0,024","0,022","0,022"
2024-12-22 23:15:00,"4,894","3,879","4,798","0,036","0,032","0,022",0,"-0,006","-0,001","0,024","0,022","0,022"
2024-12-22 23:00:00,"5,055","3,922","4,818","0,036","0,031","0,022",0,"-0,006","-0,001","0,024","0,021","0,022"
2024-12-22 22:45:00,"5,11","3,902","4,777","0,036","0,032","0,022",0,"-0,006","-0,001","0,024","0,021","0,022"
2024-12-22 22:30:00,"5,405","3,973","4,875","0,036","0,032","0,021",0,"-0,006","-0,001","0,024","0,021","0,022"
2024-12-22 22:15:00,"5,129","3,858","4,724","0,037","0,032","0,021",0,"-0,006","-0,001","0,024","0,022","0,021"
2024-12-22 22:00:00,"5,138","4,009","4,85","0,036","0,031","0,021",0,"-0,006","-0,001","0,025","0,021","0,021"
2024-12-22 21:45:00,"5,263","3,861","4,868","0,036","0,032","0,021",0,"-0,006","-0,001","0,024","0,022","0,021"
2024-12-22 21:30:00,"5,475","3,866","4,833","0,037","0,032","0,021",0,"-0,006","-0,001","0,024","0,022","0,021"
2024-12-22 21:15:00,"5,33","3,834","4,82","0,036","0,032","0,021",0,"-0,006","-0,001","0,024","0,022","0,021"
2024-12-22 21:00:00,"6,322","3,832","4,826","0,036","0,032","0,02",0,"-0,006","-0,001","0,024","0,022","0,02"
2024-12-22 20:45:00,"5,219","3,8","4,726","0,036","0,032","0,02",0,"-0,006","-0,001","0,024","0,022","0,02"
2024-12-22 20:30:00,"5,377","3,842","4,812","0,037","0,032","0,02",0,"-0,006","-0,001","0,024","0,022","0,02"
2024-12-22 20:15:00,"5,333","3,865","4,841","0,037","0,032","0,02",0,"-0,006","-0,001","0,024","0,022","0,02"
2024-12-22 20:00:00,"5,938","3,867","4,878","0,037","0,033","0,02",0,"-0,006","-0,001","0,024","0,022","0,02"
2024-12-22 19:45:00,"5,499","3,796","4,764","0,037","0,032","0,02",0,"-0,006","-0,001","0,024","0,022","0,02"
2024-12-22 19:30:00,"5,366","3,887","4,852","0,037","0,032","0,02",0,"-0,006","-0,001","0,025","0,022","0,021"
2024-12-22 19:15:00,"5,822","3,849","4,812","0,037","0,032","0,02",0,"-0,006","-0,001","0,024","0,022","0,02"
2024-12-22 19:00:00,"5,263","3,738","4,751","0,037","0,032","0,02",0,"-0,006","-0,001","0,024","0,022","0,02"
2024-12-22 18:45:00,"5,969","3,861","4,828","0,037","0,032","0,021",0,"-0,006","-0,001","0,024","0,022","0,02"
2024-12-22 18:30:00,"5,322","3,876","4,79","0,036","0,032","0,021",0,"-0,006","-0,001","0,024","0,022","0,021"
2024-12-22 18:15:00,"5,528","3,978","4,844","0,036","0,032","0,021",0,"-0,006","-0,001","0,024","0,022","0,021"
2024-12-22 18:00:00,"5,81","3,963","4,878","0,036","0,032","0,02",0,"-0,006","-0,001","0,024","0,022","0,02"
2024-12-22 17:45:00,"5,217","3,837","4,728","0,036","0,032","0,02",0,"-0,006","-0,001","0,024","0,022","0,02"
2024-12-22 17:30:00,"5,849","3,935","4,796","0,036","0,032","0,02",0,"-0,006","-0,001","0,024","0,022","0,02"
2024-12-22 17:15:00,"5,32","3,908","4,823","0,036","0,032","0,021",0,"-0,006","-0,001","0,024","0,022","0,021"
2024-12-22 17:00:00,"5,302","3,944","4,88","0,037","0,032","0,02",0,"-0,006","-0,001","0,025","0,022","0,02"
2024-12-22 16:45:00,"5,33","3,934","4,842","0,036","0,032","0,021","0,001","-0,005",0,"0,024","0,021","0,021"
2024-12-22 16:30:00,"5,24","3,866","4,74","0,036","0,032","0,021","0,018","0,015","0,02","0,024","0,022","0,021"
2024-12-22 16:15:00,"5,029","3,829","4,689","0,036","0,032","0,021","0,079","0,078","0,083","0,024","0,022","0,021"
2024-12-22 16:00:00,"4,941","3,74","4,624","0,036","0,032","0,02","0,192","0,193","0,198","0,024","0,022","0,02"
2024-12-22 15:45:00,"4,463","3,528","4,433","0,036","0,032","0,02","0,471","0,475","0,476","0,024","0,022","0,02"
2024-12-22 15:30:00,"4,74","3,609","4,516","0,037","0,032","0,02","0,269","0,27","0,275","0,024","0,022","0,02"
2024-12-22 15:15:00,"4,368","3,307","4,158","0,036","0,032","0,021","0,594","0,599","0,598","0,024","0,022","0,022"
2024-12-22 15:00:00,"3,844","3,09","3,986","0,036","0,032","0,02","0,874","0,883","0,88","0,024","0,022","0,022"
2024-12-22 14:45:00,"3,559","2,738","3,667","0,036","0,032","0,021","1,186","1,199","1,191","0,023","0,022","0,022"
2024-12-22 14:30:00,"4,514","3,425","4,336","0,036","0,032","0,02","0,45","0,453","0,454","0,024","0,022","0,02"
2024-12-22 14:15:00,"4,02","3,063","3,974","0,037","0,032","0,02","0,844","0,852","0,848","0,024","0,022","0,02"
2024-12-22 14:00:00,"3,718","2,693","3,577","0,037","0,032","0,02","1,232","1,246","1,238","0,024","0,022","0,02"
2024-12-22 13:45:00,"3,714","2,48","3,322","0,037","0,032","0,02","1,485","1,502","1,492","0,024","0,022","0,02"
2024-12-22 13:30:00,"3,726","2,838","3,71","0,037","0,032","0,02","1,112","1,124","1,117","0,024","0,022","0,021"
2024-12-22 13:15:00,"4,123","3,019","3,9","0,037","0,032","0,02","0,879","0,889","0,884","0,024","0,022","0,02"
2024-12-22 13:00:00,"3,439","2,38","3,291","0,036","0,033","0,02","1,563","1,582","1,571","0,023","0,022","0,02"
2024-12-22 12:45:00,"3,064","2,042","2,95","0,036","0,032","0,02","1,889","1,912","1,9","0,023","0,022","0,021"
2024-12-22 12:30:00,"3,642","2,65","3,588","0,036","0,032","0,02","1,298","1,312","1,305","0,023","0,022","0,022"
2024-12-22 12:15:00,"3,47","2,658","3,554","0,036","0,032","0,02","1,272","1,286","1,278","0,023","0,022","0,021"
2024-12-22 12:00:00,"2,558","1,421","2,298","0,036","0,032","0,02","2,533","2,559","2,546","0,022","0,022","0,022"
2024-12-22 11:45:00,"3,232","2,28","3,157","0,036","0,032","0,021","1,683","1,7","1,692","0,023","0,022","0,022"
2024-12-22 11:30:00,"4,53","3,362","4,235","0,037","0,032","0,02","0,543","0,548","0,547","0,024","0,022","0,022"
2024-12-22 11:15:00,"3,787","2,715","3,607","0,037","0,032","0,02","1,226","1,238","1,233","0,024","0,022","0,022"
2024-12-22 11:00:00,"3,91","2,831","3,758","0,036","0,032","0,021","1,073","1,084","1,078","0,024","0,022","0,022"
