Date,Consumption [kWh],Grid Organi lbc (L1) [kWh],Grid Organi lbc (L2) [kWh],Grid Organi lbc (L3) [kWh],Chargers (L1) [kWh],Chargers (L2) [kWh],Chargers (L3) [kWh],Solar (L1) [kWh],Solar (L2) [kWh],Solar (L3) [kWh],Chargers achteraan (L1) [kWh],Chargers achteraan (L2) [kWh],Chargers achteraan (L3) [kWh]
2025-02-26 12:00:00,"44,082","8,739","11,005","9,936","2,018","4,366","5,791","4,77","4,832","4,8","1,907","1,9","1,899"
2025-02-26 11:00:00,"61,632","15,974","14,603","15,972","0,04","0,033","3,822","4,998","5,062","5,024","10,591","10,597","10,581"
2025-02-26 10:00:00,"68,276","19,389","17,891","19,799","0,348","0,338","4,126","3,71","3,758","3,73","13,002","13,034","13,01"
2025-02-26 09:00:00,"95,511","30,252","28,574","30,347","4,858","4,824","8,609","2,1","2,128","2,111","17,68","17,697","17,658"
2025-02-26 08:00:00,"105,679","36,29","34,277","33,222","8,847","8,814","9,06","0,626","0,633","0,631","18,624","18,61","18,661"
2025-02-26 07:00:00,"50,68","18,303","16,481","15,749","5,63","5,604","5,584","0,05","0,047","0,051","4,182","4,165","4,199"
2025-02-26 06:00:00,"20,381","7,106","7,155","6,126","0,036","0,033","0,021",0,"-0,006","-0,001","0,024","0,023","0,022"
2025-02-26 05:00:00,"16,608","5,984","5,376","5,255","0,036","0,033","0,021",0,"-0,006","-0,001","0,024","0,023","0,022"
2025-02-26 04:00:00,"15,373","5,546","4,84","4,994","0,036","0,034","0,02",0,"-0,006","-0,001","0,024","0,023","0,022"
2025-02-26 03:00:00,"15,52","5,696","4,846","4,985","0,036","0,034","0,021",0,"-0,006","-0,001","0,024","0,023","0,022"
2025-02-26 02:00:00,"15,301","5,502","4,837","4,969","0,036","0,033","0,021",0,"-0,006","-0,001","0,025","0,023","0,022"
2025-02-26 01:00:00,"15,343","5,42","4,918","5,013","0,036","0,033","0,02",0,"-0,006","-0,001","0,025","0,023","0,022"
2025-02-26 00:00:00,"15,449","5,338","5,123","4,996","0,036","0,033","0,02",0,"-0,006","-0,001","0,025","0,023","0,021"
2025-02-25 23:00:00,"15,359","5,526","4,866","4,974","0,037","0,034","0,02",0,"-0,006","-0,001","0,025","0,023","0,021"
2025-02-25 22:00:00,"15,127","5,282","4,876","4,976","0,037","0,033","0,02",0,"-0,006","-0,001","0,025","0,023","0,021"
2025-02-25 21:00:00,"15,2","5,43","4,823","4,954","0,037","0,033","0,02",0,"-0,006","-0,001","0,026","0,022","0,021"
2025-02-25 20:00:00,"15,987","5,698","5,259","5,037","0,037","0,032","0,02",0,"-0,006","-0,001","0,026","0,022","0,022"
2025-02-25 19:00:00,"16,965","6,364","5,62","4,989","0,037","0,032","0,021",0,"-0,006","-0,001","0,026","0,022","0,021"
2025-02-25 18:00:00,"17,854","6,48","6,361","4,975","0,037","0,032","0,02","0,014","0,01","0,015","0,026","0,022","0,021"
2025-02-25 17:00:00,"21,489","7,519","7,18","5,481","0,695","0,135","0,103","0,434","0,437","0,438","0,025","0,024","0,022"
2025-02-25 16:00:00,"31,456","9,522","11,936","6,972","0,065","2,202","0,043","1,003","1,014","1,009","1,922","1,901","1,905"
2025-02-25 15:00:00,"40,81","12,179","14,895","9,668","3,962","6,757","3,894","1,347","1,364","1,356","0,562","0,564","0,564"
2025-02-25 14:00:00,"51,892","14,75","17,093","12,857","7,782","10,542","7,675","2,383","2,412","2,397","0,019","0,029","0,026"
2025-02-25 13:00:00,"65,055","18,873","20,964","16,581","9,625","12,086","9,21","2,862","2,897","2,879","1,64","1,631","1,65"
2025-02-25 12:00:00,"94,104","27,462","31,03","26,473","11,858","15,634","12,292","3,029","3,066","3,044","8,922","8,866","8,896"
2025-02-25 11:00:00,"117,433","35,514","40,477","36,088","8,719","14,031","11,166","1,773","1,798","1,784","18,026","18,095","18,006"
2025-02-25 10:00:00,"124,351","40,164","40,963","39,369","4,799","6,096","5,52","1,277","1,294","1,284","26,573","26,587","26,49"
2025-02-25 09:00:00,"133,795","45,805","43,361","41,988","0,032","0,034","0,026","0,875","0,886","0,88","36,487","34,904","34,702"
2025-02-25 08:00:00,"123,908","44,732","39,722","38,987","3,23","3,494","3,472","0,155","0,154","0,158","32,025","28,185","28,05"
2025-02-25 07:00:00,"61,059","22,571","19,669","18,805","4,337","4,321","4,297","0,007","0,001","0,006","9,547","8,242","8,227"
2025-02-25 06:00:00,"28,126","9,751","9,644","8,738","0,036","0,033","0,021",0,"-0,006","-0,001","2,478","2,475","2,462"
2025-02-25 05:00:00,"16,634","5,799","5,368","5,474","0,036","0,033","0,021",0,"-0,006","-0,001","0,025","0,025","0,022"
2025-02-25 04:00:00,"15,484","5,457","4,856","5,178","0,036","0,033","0,02",0,"-0,006","-0,001","0,024","0,025","0,022"
2025-02-25 03:00:00,"15,485","5,371","4,899","5,222","0,036","0,034","0,021",0,"-0,006","-0,001","0,024","0,025","0,022"
2025-02-25 02:00:00,"15,423","5,283","4,914","5,234","0,036","0,033","0,021",0,"-0,006","-0,001","0,025","0,025","0,022"
2025-02-25 01:00:00,"15,561","5,402","4,959","5,207","0,036","0,033","0,02",0,"-0,006","-0,001","0,025","0,025","0,022"
2025-02-25 00:00:00,"15,509","5,196","5,117","5,203","0,036","0,033","0,02",0,"-0,006","-0,001","0,025","0,025","0,021"
